term,estimate,std.error,statistic,p.value,conf.low,conf.high,city,lag,pct,pct_low,pct_high,n_obs,city_key,city_order,panel_row,panel_col,significant_05,effect_direction
post8,-2.29333333520152,0.585795932179693,-3.9149014344777657,9.044114679052404e-05,-3.441472264563786,-1.145194405839254,Louisville,8,-89.90705312406443,-96.79824876380326,-68.18379407843608,76706,louisville,36,8,1,True,significant_suppression
post9,-0.9387876723948608,0.7291299902413133,-1.2875449987788312,0.1979043958589484,-2.367856193315876,0.4902808485261538,Louisville,9,-60.8898308556969,-90.6318654148154,63.27747179411985,76706,louisville,36,8,1,False,not_significant
post10,-1.539561532825548,0.4799316630256114,-3.2078765612582423,0.0013371887816319,-2.48021030739616,-0.5989127582549362,Louisville,10,-78.55248788864566,-91.62743843757062,-45.05913484938068,76706,louisville,36,8,1,True,significant_suppression
post11,-1.9748796040803456,0.3556091842537049,-5.553511246411996,2.7998764241310312e-08,-2.671860797789275,-1.2778984103714164,Louisville,11,-86.12219804555195,-93.08765192574604,-72.13777648087137,76706,louisville,36,8,1,True,significant_suppression
post12,-1.1146783388573456,0.4151107194621734,-2.6852554911170383,0.0072474381473555,-1.9282803985997157,-0.3010762791149758,Louisville,12,-67.19792265312645,-85.46019897442369,-25.997867757779304,76706,louisville,36,8,1,True,significant_suppression
post1,0.6691882519779709,0.1774037062645253,3.772121034383292,0.0001618656996195659,0.3214833769755786,1.0168931269803632,Lubbock,1,95.26516160396956,37.91720798244058,176.4592170476567,32874,lubbock,37,8,2,True,significant_enhancement
post2,0.6739829254948667,0.0760219730961124,8.865633159017973,7.607054260763257e-19,0.5249825961928134,0.82298325479692,Lubbock,2,96.20364235961154,69.04294282152495,127.72834306263934,32874,lubbock,37,8,2,True,significant_enhancement
post3,0.5365445702251738,0.0923422887105653,5.810388476583047,6.232804170048558e-09,0.3555570101024661,0.7175321303478814,Lubbock,3,71.00875537464792,42.69752725985268,104.9369388267868,32874,lubbock,37,8,2,True,significant_enhancement
post4,0.8606881844908739,0.0709042828389604,12.138733374480212,6.5837286326867975e-34,0.72171834377687,0.9996580252048778,Lubbock,4,136.47875439669997,105.7966467972375,171.73524035166835,32874,lubbock,37,8,2,True,significant_enhancement
post5,0.8542241864552307,0.1021034650098178,8.366260502257115,5.94756281649652e-17,0.6541050723392421,1.0543433005712193,Lubbock,5,134.95508599290991,92.34204247757474,187.0089748598357,32874,lubbock,37,8,2,True,significant_enhancement
post6,0.5378172517793733,0.1772463230571521,3.034292855857761,0.0024110026238203,0.1904208421952039,0.8852136613635427,Lubbock,6,71.2265336149996,20.975860801148396,142.35021449444628,32874,lubbock,37,8,2,True,significant_enhancement
post7,0.8634198630251763,0.0977370621129576,8.83410903048524,1.008992035418932e-18,0.671858741329025,1.0549809847213274,Lubbock,7,137.1256214480763,95.7873120269267,187.19205430126763,32874,lubbock,37,8,2,True,significant_enhancement
post8,0.8646358158697136,0.1049193929404879,8.240953284586288,1.7084392957899688e-16,0.6589975844265512,1.070274047312876,Lubbock,8,137.41413039307724,93.2853840185356,191.6178561380293,32874,lubbock,37,8,2,True,significant_enhancement
post9,0.7066575921085698,0.0932417584628148,7.578767322265668,3.4885349718182876e-14,0.5239071036662699,0.8894080805508697,Lubbock,9,102.72041791254205,68.86123612946491,143.36886772004897,32874,lubbock,37,8,2,True,significant_enhancement
post10,0.7725108506551874,0.0590485652468281,13.08263541080168,4.138391360714075e-39,0.6567777894326408,0.8882439118777341,Lubbock,10,116.51959179836872,92.85680594441142,143.08571016179226,32874,lubbock,37,8,2,True,significant_enhancement
post11,0.8807244352956158,0.0634901763648762,13.871822157716451,9.386169108798957e-44,0.7562859762483622,1.0051628943428694,Lubbock,11,141.26468800394375,113.03493412471632,173.23523213128706,32874,lubbock,37,8,2,True,significant_enhancement
post12,1.4325340470850043,0.2602207543822217,5.505072224104178,3.6901695380889257e-08,0.9225107404660065,1.9425573537040024,Lubbock,12,318.9301640307819,151.55984825371948,597.656973293483,32874,lubbock,37,8,2,True,significant_enhancement
post1,-0.2058493038096595,0.1352216201897283,-1.5223105855471493,0.1279312769399158,-0.4708788093126812,0.0591802016933621,Mesa,1,-18.60442729316395,-37.55467482553557,6.0966411458943215,27395,mesa,38,8,3,False,not_significant
post2,-0.2317007263420186,0.1634152187440431,-1.417865044166608,0.156230169660746,-0.551988669606078,0.0885872169220406,Mesa,2,-20.681653329286988,-42.41964120650225,9.262954424067704,27395,mesa,38,8,3,False,not_significant
post3,-0.1440790734166521,0.10871984577514,-1.3252325036833097,0.1850940478520972,-0.3571660555406758,0.0690079087073715,Mesa,3,-13.418071793651553,-30.034369371846616,7.144468285729966,27395,mesa,38,8,3,False,not_significant
post4,-0.3225690703211888,0.0849700075678608,-3.796269760992677,0.00014688965649056477,-0.4891072249202918,-0.1560309157220859,Mesa,4,-27.57140965807845,-38.68264240188927,-14.446725945027929,27395,mesa,38,8,3,True,significant_suppression
post5,0.160745367243976,0.1677815653783064,0.9580633419501988,0.3380308190383692,-0.1681004581672569,0.489591192655209,Mesa,5,17.438589362158872,-15.473108374681088,63.16490534762098,27395,mesa,38,8,3,False,not_significant
post6,-0.1599232042040652,0.1595441923840056,-1.002375591454607,0.3161622262367622,-0.4726240752192459,0.1527776668111153,Mesa,6,-14.779076746040063,-37.66356347512389,16.506591732414755,27395,mesa,38,8,3,False,not_significant
post7,-0.1260174576338121,0.0584446550023821,-2.156184472791836,0.0310692634916011,-0.2405668765273498,-0.0114680387402743,Mesa,7,-11.840054399139875,-21.38179334364868,-1.1402531436561891,27395,mesa,38,8,3,True,significant_suppression
post8,-0.2614434192730384,0.1238559154978844,-2.1108674399770924,0.034783707420017,-0.5041965529211281,-0.0186902856249486,Mesa,8,-23.00605620749553,-39.60093449394868,-1.8516705340513973,27395,mesa,38,8,3,True,significant_suppression
post9,-0.2357557745869802,0.1014590560348162,-2.323654327180802,0.0201440281922138,-0.4346118703206512,-0.0368996788533091,Mesa,9,-21.00264180003436,-35.24840615344914,-3.622718270646907,27395,mesa,38,8,3,True,significant_suppression
post10,-0.3827875340071781,0.1200290307073059,-3.189124595537357,0.0014270435578868,-0.6180401112927499,-0.1475349567216062,Mesa,10,-31.804222326922385,-46.1000217335326,-13.716772399347455,27395,mesa,38,8,3,True,significant_suppression
post11,-0.1293386331975425,0.0852642250185648,-1.5169156017002592,0.1292879940100986,-0.2964534434036485,0.0377761770085634,Mesa,11,-12.13236338275686,-25.65497610289204,3.8498766963235065,27395,mesa,38,8,3,False,not_significant
post12,-0.4520613400995955,0.1673064071461787,-2.7019965810671014,0.0068924471116755,-0.7799758724889005,-0.1241468077102904,Mesa,12,-36.36848631059109,-54.15829283652221,-11.674983656994796,27395,mesa,38,8,3,True,significant_suppression
post1,-0.0810076792817573,1.0000000000000002e-06,-81007.67928175736,0.0,-0.0810096392457419,-0.0810057193177728,Miami,1,-7.781339031339196,-7.781519776416268,-7.781158285907863,32874,miami,39,8,4,True,significant_suppression
post2,-9.125496234255596,1e-06,-9125496.234255595,0.0,-9.12549819421958,-9.12549427429161,Miami,2,-99.98911452610002,-99.98911454743514,-99.98911450476488,32874,miami,39,8,4,True,significant_suppression
post3,0.0860464053814154,1e-06,86046.40538141548,0.0,0.0860444454174309,0.0860483653454,Miami,3,8.985690235690758,8.985476627872412,8.98590384392779,32874,miami,39,8,4,True,significant_enhancement
post4,-9.125496234254827,1.0000000000000004e-06,-9125496.234254826,0.0,-9.125498194218814,-9.125494274290844,Miami,4,-99.9891145261,-99.98911454743512,-99.98911450476486,32874,miami,39,8,4,True,significant_suppression
post5,0.2867171008435031,9.999999999999995e-07,286717.1008435032,0.0,0.2867151408795185,0.2867190608074876,Miami,5,33.204732510280245,33.2044714340578,33.204993587014386,32874,miami,39,8,4,True,significant_enhancement
post6,0.2867171008435342,1.0000000000000004e-06,286717.1008435341,0.0,0.2867151408795496,0.2867190608075187,Miami,6,33.204732510284394,33.20447143406196,33.204993587018535,32874,miami,39,8,4,True,significant_enhancement
post7,0.2867171008435346,1.0000000000000002e-06,286717.1008435346,0.0,0.2867151408795501,0.2867190608075192,Miami,7,33.204732510284465,33.204471434062,33.204993587018606,32874,miami,39,8,4,True,significant_enhancement
post8,-9.1254962342604,1e-06,-9125496.234260404,0.0,-9.125498194224386,-9.125494274296416,Miami,8,-99.98911452610008,-99.9891145474352,-99.98911450476491,32874,miami,39,8,4,True,significant_suppression
post9,-9.125496234256682,1e-06,-9125496.234256685,0.0,-9.125498194220668,-9.125494274292697,Miami,9,-99.98911452610002,-99.98911454743514,-99.98911450476488,32874,miami,39,8,4,True,significant_suppression
post10,-9.125496234254811,1.0000000000000002e-06,-9125496.234254813,0.0,-9.125498194218798,-9.125494274290828,Miami,10,-99.9891145261,-99.98911454743512,-99.98911450476486,32874,miami,39,8,4,True,significant_suppression
post11,-9.125496234254816,1.0000000000000002e-06,-9125496.234254817,0.0,-9.1254981942188,-9.125494274290832,Miami,11,-99.9891145261,-99.98911454743512,-99.98911450476486,32874,miami,39,8,4,True,significant_suppression
post12,-9.125496234254816,1.0000000000000002e-06,-9125496.234254813,0.0,-9.1254981942188,-9.12549427429083,Miami,12,-99.9891145261,-99.98911454743512,-99.98911450476486,32874,miami,39,8,4,True,significant_suppression
post1,-3.2287819154849604,0.4935773311449651,-6.541592799643097,6.086704580803627e-11,-4.196175708114492,-2.261388122855429,Milwaukee,1,-96.03942874766328,-98.49469659201309,-89.57942660489056,65748,milwaukee,40,8,5,True,significant_suppression
post2,-3.18052582561595,0.3608613223982274,-8.813706618594304,1.2107465138613805e-18,-3.887801020929973,-2.4732506303019277,Milwaukee,2,-95.84362059334909,-97.95096456059656,-91.56896487009443,65748,milwaukee,40,8,5,True,significant_suppression
post3,-2.620912220273623,0.4649614795993457,-5.636837319366856,1.7320158892703977e-08,-3.532219974486796,-1.7096044660604506,Milwaukee,3,-92.72635191379229,-97.07600681404142,-81.90626546735646,65748,milwaukee,40,8,5,True,significant_suppression
post4,-2.9071212088360943,0.3342146322268971,-8.698366045393428,3.3669695033471982e-18,-3.5621698511071123,-2.2520725665650763,Milwaukee,4,-94.53672199321151,-97.16228164009004,-89.48189961303777,65748,milwaukee,40,8,5,True,significant_suppression
post5,-3.4049790919965144,0.6777479516856081,-5.02396072688687,5.061659203037463e-07,-4.7333406678960985,-2.0766175160969302,Milwaukee,5,-96.67924856224413,-99.12029660715284,-87.46464978875673,65748,milwaukee,40,8,5,True,significant_suppression
post6,-2.75489066746744,0.4715099084095073,-5.842699418046611,5.136164441464928e-09,-3.679033106303853,-1.830748228631026,Milwaukee,6,-93.63840254158218,-97.47526254353352,-83.9706413356785,65748,milwaukee,40,8,5,True,significant_suppression
post7,-3.265677573351418,0.5592062982592955,-5.839844049533886,5.224970858633231e-09,-4.361701777867601,-2.1696533688352355,Milwaukee,7,-96.18289373754044,-98.72433398348302,-88.57827987086301,65748,milwaukee,40,8,5,True,significant_suppression
post8,-3.17157738247979,0.7796634802387584,-4.067879877493492,4.74428259586668e-05,-4.699689723808913,-1.643465041150668,Milwaukee,8,-95.80626056081188,-99.09019004125156,-80.66909433702412,65748,milwaukee,40,8,5,True,significant_suppression
post9,-3.5307346016422145,0.5335478506835486,-6.617465700815504,3.654089621513296e-11,-4.576469173010724,-2.4850000302737048,Milwaukee,9,-97.07166036671698,-98.9708831441122,-91.66744480104904,65748,milwaukee,40,8,5,True,significant_suppression
post10,-2.837631323889552,0.537870126820081,-5.275681214470472,1.3226383716926888e-07,-3.891837400816901,-1.7834252469622018,Milwaukee,10,-94.14357785245096,-97.9592185766531,-83.19384919034853,65748,milwaukee,40,8,5,True,significant_suppression
post11,-2.4321671758706804,0.4876424770145373,-4.987603193964938,6.113296766536373e-07,-3.387928868151074,-1.4764054835902862,Milwaukee,11,-91.21537521270469,-96.62214356380235,-77.1542591844339,65748,milwaukee,40,8,5,True,significant_suppression
post12,-2.837631594706745,0.5185678610026164,-5.472054494893635,4.4484798582888025e-08,-3.8540059258118458,-1.8212572636016444,Milwaukee,12,-94.14357943847055,-97.88053380921926,-83.81778301409429,65748,milwaukee,40,8,5,True,significant_suppression
post1,0.0111305735762805,0.1511084396405407,0.0736595097054683,0.9412813177988896,-0.2850365258792237,0.3072976730317848,Minneapolis,1,1.1192748878480208,-24.801321316080514,35.97456674502331,38353,minneapolis,41,9,1,False,not_significant
post2,-0.0771620334891537,0.1355871346816315,-0.5690955389708309,0.5692913056165485,-0.3429079342321333,0.1885838672538257,Minneapolis,2,-7.426015940316266,-29.029645204536003,20.75383516654361,38353,minneapolis,41,9,1,False,not_significant
post3,0.3831796847673874,0.1571130615473188,2.4388786075050963,0.0147329164637092,0.0752437426338177,0.6911156269009571,Minneapolis,3,46.69415934475168,7.8146909227923,99.59410170988288,38353,minneapolis,41,9,1,True,significant_enhancement
post4,-0.2749877600592491,0.1179955762549118,-2.330492114934707,0.0197801562890529,-0.5062548398539259,-0.0437206802645722,Minneapolis,4,-24.04185796003489,-39.72512524728563,-4.277870906671788,38353,minneapolis,41,9,1,True,significant_suppression
post5,-0.5059744969574178,0.2315671251705277,-2.1850014184216104,0.0288887425903193,-0.9598377222951308,-0.0521112716197048,Minneapolis,5,-39.70822524552374,-61.70449740043076,-5.077676064097703,38353,minneapolis,41,9,1,True,significant_suppression
post6,-0.3262810503813436,0.1472735899714694,-2.2154756358186987,0.0267274348561438,-0.614931982599343,-0.0376301181633442,Minneapolis,6,-27.83976476866889,-45.93223304516657,-3.693090321431381,38353,minneapolis,41,9,1,True,significant_suppression
post7,-0.1740118594638725,0.0880140213240173,-1.977092477382214,0.0480311779499587,-0.3465161713934868,-0.0015075475342581,Minneapolis,7,-15.971306775317618,-29.28526163637876,-0.1506411755292758,38353,minneapolis,41,9,1,True,significant_suppression
post8,0.1051595234205144,0.2048607257559451,0.5133220290637511,0.6077260769012887,-0.296360120907875,0.5066791677489039,Minneapolis,8,11.088780884474955,-25.64803771596485,65.97702144370558,38353,minneapolis,41,9,1,False,not_significant
post9,-0.0874714031612556,0.0937341749255692,-0.933185822894514,0.3507240332923474,-0.2711870101359486,0.0962442038134373,Minneapolis,9,-8.375492701115927,-23.752610727502155,10.1027906379914,38353,minneapolis,41,9,1,False,not_significant
post10,-0.3873169613457587,0.2347610478442744,-1.6498348635872513,0.0989767159946129,-0.847440160093421,0.0728062374019036,Minneapolis,10,-32.11241165920359,-57.14895526780405,7.552212076329878,38353,minneapolis,41,9,1,False,not_significant
post11,-0.4085191406643115,0.1856871199912608,-2.2000402649550383,0.0278040383877526,-0.7724592082401502,-0.0445790730884728,Minneapolis,11,-33.536624916176635,-53.81241783053905,-4.360002839599897,38353,minneapolis,41,9,1,True,significant_suppression
post12,-0.2261976021264752,0.3427480180319924,-0.659953056549438,0.5092839547175603,-0.8979713732416652,0.4455761689887147,Minneapolis,12,-20.24395135544785,-59.260472501907934,56.13895609589663,38353,minneapolis,41,9,1,False,not_significant
post1,-0.0717605343322176,0.1692711936967806,-0.4239382541412446,0.671610844717117,-0.4035259775980111,0.2600049089335757,Miramar,1,-6.924624730421536,-33.203932544028525,29.6936453225046,16437,miramar,42,9,2,False,not_significant
post2,-0.2312332450105408,0.1048375241537723,-2.205634355418154,0.0274096115733884,-0.4367110165802826,-0.025755473440799,Miramar,2,-20.644564814556052,-35.38418665804935,-2.5426630452580423,16437,miramar,42,9,2,True,significant_suppression
post3,0.1587808521145786,0.2171096674715106,0.7313393915792075,0.464571875406281,-0.2667462768250493,0.5843079810542067,Miramar,3,17.20810594478783,-23.41326348846011,79.37492475729977,16437,miramar,42,9,2,False,not_significant
post4,0.3371885088106593,0.2275160117343256,1.4820429834380189,0.1383288582389902,-0.1087346800948111,0.7831116977161299,Miramar,4,40.10031402830803,-10.30316305071095,118.8270919957574,16437,miramar,42,9,2,False,not_significant
post5,0.0350635259876704,0.1767677145688068,0.1983593331689646,0.8427639326448506,-0.3113948281966471,0.381521880171988,Miramar,5,3.5685499654168007,-26.75753631253226,46.451170562882126,16437,miramar,42,9,2,False,not_significant
post6,-0.2526185464377111,0.2160677404499759,-1.1691636424373928,0.2423377064675894,-0.676103535940612,0.1708664430651899,Miramar,6,-22.32358752388678,-49.140514189279486,18.63322955356084,16437,miramar,42,9,2,False,not_significant
post7,0.2144066900860837,0.3466516487950911,0.6185076310218891,0.5362407691266944,-0.4650180567337224,0.8938314369058898,Miramar,7,23.91264927935708,-37.18762367762955,144.44775934962598,16437,miramar,42,9,2,False,not_significant
post8,0.196521179467886,0.4310554037500973,0.4559070081437104,0.648456849775852,-0.6483318872236763,1.0413742461594484,Miramar,8,21.716109942962248,-47.70826652825616,183.3107727754436,16437,miramar,42,9,2,False,not_significant
post9,0.1965211793138922,0.3132116970383108,0.6274388254722636,0.5303716243162133,-0.4173624664178677,0.8104048250456521,Miramar,9,21.716109924218728,-34.12179097215498,124.88181803519672,16437,miramar,42,9,2,False,not_significant
post10,0.3506718591414054,0.0908490776529987,3.859938572858262,0.00011341553162941236,0.1726109389128452,0.5287327793699657,Miramar,10,42.00212824495804,18.84036535114959,69.67807500856402,16437,miramar,42,9,2,True,significant_enhancement
post11,0.5448278736345856,0.1052381874286452,5.177092906545883,2.253700024124356e-07,0.338564816476165,0.7510909307930063,Miramar,11,72.43115573502533,40.29326791594414,111.9310777330428,16437,miramar,42,9,2,True,significant_enhancement
post12,0.0141996225198147,0.030369140570619,0.4675674797841433,0.6400939253449061,-0.0453227992400327,0.0737220442796621,Miramar,12,1.4300916035031364,-4.431106362571002,7.650754247779412,16437,miramar,42,9,2,False,not_significant
post1,-0.2095942671474077,0.1260503164785538,-1.6627825538468042,0.0963559701012877,-0.4566483476852488,0.0374598133904335,Nashville,1,-18.90868066435609,-36.6596961451078,3.817027569997711,126017,nashville,43,9,3,False,not_significant
post2,-0.1006100621613824,0.1112671184516444,-0.9042209734685146,0.3658782410517086,-0.3186896069901576,0.1174694826673927,Nashville,2,-9.57144206899092,-27.28987985855249,12.464730818406156,126017,nashville,43,9,3,False,not_significant
post3,-0.0590773156064096,0.0851942337738443,-0.6934426543847515,0.4880318018930927,-0.2260549454936305,0.1079003142808111,Nashville,3,-5.73661139708862,-20.232572814506344,11.393669627085544,126017,nashville,43,9,3,False,not_significant
post4,0.1525547170345173,0.0675981070206198,2.2567897794531824,0.0240212136850345,0.0200648618510182,0.2850445722180164,Nashville,4,16.480619509174097,2.0267514320151614,32.98212998854284,126017,nashville,43,9,3,True,significant_enhancement
post5,0.038505945865922,0.086118322719935,0.4471283769790438,0.6547823711968277,-0.1302828650741481,0.2072947568059922,Nashville,5,3.925690762184475,-12.215291648255588,23.03451709516984,126017,nashville,43,9,3,False,not_significant
post6,-0.0347751884287453,0.1340198510425621,-0.259477891955733,0.7952665376939813,-0.2974492696855898,0.227898892828099,Nashville,6,-3.417748006879806,-25.728973980989306,25.59583326174739,126017,nashville,43,9,3,False,not_significant
post7,-0.0366407981763656,0.093488299976832,-0.3919292380484604,0.6951104989298593,-0.2198744991068331,0.1465929027541018,Nashville,7,-3.597764824867733,-19.738047889130385,15.788249629464657,126017,nashville,43,9,3,False,not_significant
post8,0.1195462413883342,0.1353086053492536,0.8835080450335425,0.376961837756381,-0.1456537518945465,0.3847462346712149,Nashville,8,12.698535622983156,-13.55430320408758,46.92414315949349,126017,nashville,43,9,3,False,not_significant
post9,0.056516662779705,0.1047955247000977,0.5393041634310589,0.5896769965107524,-0.148878791373464,0.2619121169328742,Nashville,9,5.814424627780279,-13.832644916281856,29.941234106927816,126017,nashville,43,9,3,False,not_significant
post10,0.1886060940874409,0.0877326852733919,2.1497813899085383,0.0315725109228374,0.0166531906846051,0.3605589974902768,Nashville,10,20.756519171774613,1.6792628014719255,43.413086608964655,126017,nashville,43,9,3,True,significant_enhancement
post11,0.1792965131805871,0.0625944077554695,2.8644174393505613,0.0041777704599253,0.0566137283462521,0.301979298014922,Nashville,11,19.63754326650935,5.824696063348922,35.25332262969829,126017,nashville,43,9,3,True,significant_enhancement
post12,0.4588152749934268,0.1213796854437016,3.780000527404848,0.000156828026569,0.2209154630689709,0.6967150869178826,Nashville,12,58.21984041753223,24.721799012611267,100.7148557824931,126017,nashville,43,9,3,True,significant_enhancement
post1,0.4376687596621625,0.0727492220189919,6.016129760781556,1.786363961126984e-09,0.29508290460163,0.580254614722695,New York,1,54.90917007685252,34.32377146578798,78.64932403279916,164370,newyork,44,9,4,True,significant_enhancement
post2,0.4922508344678676,0.0642419075998814,7.662456686899126,1.824096598887393e-14,0.3663390092739499,0.6181626596617853,New York,2,63.59944315355197,44.244416172376354,85.55156941512092,164370,newyork,44,9,4,True,significant_enhancement
post3,0.5961841172516763,0.063571197738741,9.378211178304646,6.710144740863378e-21,0.4715868592296697,0.7207813752736829,New York,3,81.5179057737611,60.25351743267397,105.60391212838437,164370,newyork,44,9,4,True,significant_enhancement
post4,0.5180297831044305,0.0534692520278397,9.688367864856406,3.3788485651703656e-22,0.4132319748495694,0.6228275913592916,New York,4,67.87169528709904,51.1695660636676,86.4191769042703,164370,newyork,44,9,4,True,significant_enhancement
post5,0.3928259889176694,0.0837308254471828,4.691533695263317,2.7116460092510715e-06,0.2287165866453812,0.5569353911899577,New York,5,48.11606285392202,25.698574197671388,74.53155865433357,164370,newyork,44,9,4,True,significant_enhancement
post6,0.4099555615749822,0.0773914298998245,5.297170011015799,1.1761118397629177e-07,0.2582711462592698,0.5616399768906946,New York,6,50.67508259914844,29.46898213375213,75.35459182652839,164370,newyork,44,9,4,True,significant_enhancement
post7,0.3234381337185264,0.0549910552619258,5.881649882475804,4.0619687584753374e-09,0.2156576459333,0.4312186215037528,New York,7,38.18706624241042,24.067755527824364,53.913200053029,164370,newyork,44,9,4,True,significant_enhancement
post8,0.548062070203427,0.0643607077861586,8.515476119752876,1.659072317645937e-17,0.4219174009230494,0.6742067394838046,New York,8,72.9897347775804,52.48825655889229,96.24756039400413,164370,newyork,44,9,4,True,significant_enhancement
post9,0.4693005926863062,0.0697154859476177,6.731654901450815,1.677441202740042e-11,0.3326607510642673,0.6059404343083451,New York,9,59.88755368205902,39.46740765081693,83.29751913391618,164370,newyork,44,9,4,True,significant_enhancement
post10,0.5367557908814603,0.0570107889464994,9.414986194721278,4.731445712505889e-21,0.4250166978161073,0.6484948839468133,New York,10,71.04487977116396,52.96159606961648,91.26598863819824,164370,newyork,44,9,4,True,significant_enhancement
post11,0.2241545688366747,0.0527655734772874,4.24812153199018,2.155704483987914e-05,0.1207359451975894,0.32757319247576,New York,11,25.126441096620034,12.832693288230155,38.75966092124739,164370,newyork,44,9,4,True,significant_enhancement
post12,-0.0979655275254643,0.0659704219010658,-1.4849916781247938,0.1375460285829437,-0.2272651784964657,0.0313341234455369,New York,12,-9.331984127611667,-20.32905159475976,3.183020496025102,164370,newyork,44,9,4,False,not_significant
post1,0.3438905176755744,0.1789864443535417,1.921321577830258,0.0546911784441732,-0.0069164669782497,0.6946975023293986,Newark,1,41.04242105334348,-0.68926032697324,100.3103048279042,27395,newark,45,9,5,False,not_significant
post2,1.442502806343932,0.1789864443534271,8.059285224391417,7.674184771109666e-16,1.0916958216903323,1.7933097909975315,Newark,2,323.1272631601353,197.932219019221,500.93091448372667,27395,newark,45,9,5,True,significant_enhancement
post3,-11.544311420703847,0.0093215679260477,-1238.4516759723422,0.0,-11.562581358118344,-11.52604148328935,Newark,3,-99.99903089852938,-99.9990484431946,-99.99901303037818,27395,newark,45,9,5,True,significant_suppression
post4,-11.544311420703917,0.009321567926086,-1238.451675967254,0.0,-11.56258135811849,-11.526041483289344,Newark,4,-99.99903089852938,-99.9990484431946,-99.99901303037818,27395,newark,45,9,5,True,significant_suppression
post5,2.135649986903685,0.1789864443534861,11.93190911534016,8.070119061582733e-33,1.7848430022499695,2.4864569715574003,Newark,5,746.254526320108,495.8644380382585,1101.8618289673611,27395,newark,45,9,5,True,significant_enhancement
post6,1.0370376982354312,0.1789864443534773,5.793945468783114,6.875179000684662e-09,0.6862307135817332,1.387844682889129,Newark,6,182.084842106662,98.62147934606098,300.62060965572243,27395,newark,45,9,5,True,significant_enhancement
post7,-11.544311420703844,0.0093215679260456,-1238.4516759726196,0.0,-11.562581358118337,-11.526041483289353,Newark,7,-99.99903089852938,-99.9990484431946,-99.99901303037818,27395,newark,45,9,5,True,significant_suppression
post8,0.3438905176755745,0.1789864443535418,1.9213215778302568,0.0546911784441734,-0.0069164669782499,0.694697502329399,Newark,8,41.04242105334348,-0.6892603269732622,100.31030482790425,27395,newark,45,9,5,False,not_significant
post9,0.3438905176755745,0.1789864443535417,1.9213215778302584,0.0546911784441731,-0.0069164669782496,0.6946975023293986,Newark,9,41.04242105334348,-0.6892603269732289,100.3103048279042,27395,newark,45,9,5,False,not_significant
post10,1.4425028063437482,0.1789864443535979,8.0592852243827,7.674184771656833e-16,1.0916958216898138,1.7933097909976825,Newark,10,323.1272631600575,197.9322190190665,500.9309144838173,27395,newark,45,9,5,True,significant_enhancement
post11,-11.54431142070388,0.0093215679260662,-1238.4516759698815,0.0,-11.562581358118411,-11.526041483289346,Newark,11,-99.99903089852938,-99.9990484431946,-99.99901303037818,27395,newark,45,9,5,True,significant_suppression
post12,-11.544311420703863,0.0093215679260596,-1238.4516759707633,0.0,-11.562581358118385,-11.526041483289342,Newark,12,-99.99903089852938,-99.9990484431946,-99.99901303037818,27395,newark,45,9,5,True,significant_suppression
post1,0.4820001440620398,0.0392364538409889,12.28449813572375,1.0972381681626955e-34,0.4050981076526331,0.5589021804714464,Oklahoma City,1,61.93100185830147,49.94496003213473,74.87516324132312,115059,oklahomacity,47,10,2,True,significant_enhancement
post2,0.5440953692637056,0.0318196195604491,17.0993675216658,1.500235428563893e-65,0.4817300609234591,0.6064606776039521,Oklahoma City,2,72.30489540853956,61.88727293057492,83.39290324866877,115059,oklahomacity,47,10,2,True,significant_enhancement
post3,0.3974256484020902,0.0747795305626007,5.314631496240676,1.068733827716508e-07,0.2508604617185805,0.5439908350856,Oklahoma City,3,48.79891554824085,28.51307468834472,72.28688459930343,115059,oklahomacity,47,10,2,True,significant_enhancement
post4,0.3857286146661183,0.0655837367708913,5.881467474377276,4.066448652919072e-09,0.2571868526236161,0.5142703767086205,Oklahoma City,4,47.06854941779783,29.328675820777477,67.24178215377954,115059,oklahomacity,47,10,2,True,significant_enhancement
post5,0.3532589821208258,0.0462477434454686,7.638404726435112,2.1992960364985923e-14,0.262615070601459,0.4439028936401926,Oklahoma City,5,42.3699808488534,30.03260888649928,55.877911090710654,115059,oklahomacity,47,10,2,True,significant_enhancement
post6,0.3224975925479383,0.073425493256565,4.392174682723066,1.1222247444350109e-05,0.1785862702179822,0.4664089148778944,Oklahoma City,6,38.057156719570685,19.55260171148252,59.4258782212808,115059,oklahomacity,47,10,2,True,significant_enhancement
post7,0.3772380712343492,0.0389289392644091,9.690427696272732,3.3113904707485445e-22,0.3009387523197602,0.4535373901489383,Oklahoma City,7,45.82514357684864,35.11265856346575,57.386974139213166,115059,oklahomacity,47,10,2,True,significant_enhancement
post8,0.3881655537184815,0.0416388684766667,9.322192651224391,1.1396045580808635e-20,0.3065548711472146,0.4697762362897485,Oklahoma City,8,47.42738356013268,35.87360208360417,59.96362126333305,115059,oklahomacity,47,10,2,True,significant_enhancement
post9,0.364708990569766,0.0474526567172229,7.685744398740801,1.5210992700868312e-14,0.2717034924332664,0.4577144887062656,Oklahoma City,9,44.00948659785817,31.219786702670422,58.04577001157889,115059,oklahomacity,47,10,2,True,significant_enhancement
post10,0.3020614382717382,0.0530430449538904,5.694647404467744,1.2362713899557089e-08,0.1980989805317739,0.4060238960117026,Oklahoma City,10,35.2644328286454,21.90830533389687,50.0838416081874,115059,oklahomacity,47,10,2,True,significant_enhancement
