city_key,lag,city,city_order,panel_row,panel_col,model_available,estimate,std.error,p.value,conf.low,conf.high,pct,pct_low,pct_high,n_obs,significant_05,effect_direction
arlington,2,Arlington,3,1,3,True,0.5879021044006635,0.0554160949764771,2.710089717025004e-26,0.4792885540829174,0.6965156547184096,80.02078030914916,61.49250615530831,100.67483076860842,21916.0,True,significant_enhancement
arlington,3,Arlington,3,1,3,True,0.2901427426397119,0.1362458371890108,0.0332085279763019,0.0231058087057427,0.5571796765736811,33.661826682870746,2.3374815783580027,74.57419937115115,21916.0,True,significant_enhancement
arlington,4,Arlington,3,1,3,True,0.0936946772387892,0.0268515846907147,0.0004841899596410767,0.0410665383171613,0.1463228161604171,9.822438182194638,4.192143093768541,15.75698099834264,21916.0,True,significant_enhancement
arlington,5,Arlington,3,1,3,True,-0.0145189074013969,0.0476465404146464,0.7605785588476512,-0.1079044106020361,0.0788665957992422,-1.441401631359196,-10.228659578693478,8.205996109706648,21916.0,False,not_significant
arlington,6,Arlington,3,1,3,True,0.2561914158893892,0.1209011187388265,0.0340891072013217,0.0192295774706885,0.4931532543080898,29.200001360344107,1.941565662292488,63.7471451714952,21916.0,True,significant_enhancement
arlington,7,Arlington,3,1,3,True,0.2533700374420263,0.1508848495271453,0.0931076514047403,-0.0423588334439237,0.5490989083279765,28.83599300523485,-4.147423224780889,73.169190146761,21916.0,False,not_significant
arlington,8,Arlington,3,1,3,True,0.2769005348524133,0.0427928719756727,9.753940743636292e-11,0.1930280469850613,0.3607730227197653,31.903516648242068,21.29168117017619,43.44378391261934,21916.0,True,significant_enhancement
arlington,9,Arlington,3,1,3,True,0.1777049947400119,0.0543111549069847,0.0010679725506874,0.0712570871635459,0.2841529023164778,19.447289346684805,7.385726530212922,32.86360667547792,21916.0,True,significant_enhancement
arlington,10,Arlington,3,1,3,True,-0.0165507306497502,0.1010680839992237,0.8699214745033275,-0.2146405352746976,0.1815390739751972,-1.6414519805521333,-19.316858451060934,19.90613878893073,21916.0,False,not_significant
arlington,11,Arlington,3,1,3,True,-0.0683054008691516,0.0119655790461454,1.1398217186403222e-08,-0.0917575048537638,-0.0448532968845393,-6.60248068187731,-8.76736425634519,-4.386226007004424,21916.0,True,significant_suppression
arlington,12,Arlington,3,1,3,True,-0.3175211924921244,0.0463051080765639,7.024658009636366e-12,-0.4082775366224245,-0.2267648483618243,-27.204874649036597,-33.52056515614559,-20.289179844729887,21916.0,True,significant_suppression
atlanta,1,Atlanta,4,1,4,True,-2.800239152783925,0.2769708232230936,4.9766520241583375e-24,-3.343091991069598,-2.257386314498252,-93.9204478531701,-96.46724438137647,-89.5376419157957,65748.0,True,significant_suppression
atlanta,2,Atlanta,4,1,4,True,-2.5416586914647032,0.1289644537933815,1.833339015711202e-86,-2.794424376185611,-2.288893006743796,-92.12643068025872,-93.88499363634033,-89.86213747851767,65748.0,True,significant_suppression
atlanta,3,Atlanta,4,1,4,True,-1.9598711675814475,0.0882611840683513,3.0485800026646947e-109,-2.1328599095882765,-1.7868824255746183,-85.91234307788946,-88.15020845366523,-83.25185073686173,65748.0,True,significant_suppression
atlanta,4,Atlanta,4,1,4,True,-2.480142565333684,0.1479054858330543,4.153490011661931e-63,-2.77003199068237,-2.1902531399849985,-91.62687124377096,-93.73399998260732,-88.81115784012354,65748.0,True,significant_suppression
atlanta,5,Atlanta,4,1,4,True,-1.9917897974210688,0.1875020288268719,2.3354181582939263e-26,-2.359287020949929,-1.6242925738922094,-86.35490128616323,-90.55124331582044,-80.29489750518258,65748.0,True,significant_suppression
atlanta,6,Atlanta,4,1,4,True,-1.926341108906283,0.1643754047100254,1.0167921803869899e-31,-2.248510982082128,-1.6041712357304376,-85.43197472950217,-89.44437172019882,-79.89438859949503,65748.0,True,significant_suppression
atlanta,7,Atlanta,4,1,4,True,-2.365707768695021,0.2128618694657526,1.0746602822801823e-28,-2.782909366529762,-1.94850617086028,-90.61171704794732,-93.81417230742112,-85.75132364363395,65748.0,True,significant_suppression
atlanta,8,Atlanta,4,1,4,True,-2.267267695880543,0.1362824988106114,3.7895977372449057e-62,-2.534376485272464,-2.000158906488622,-89.64051536323953,-92.06888444754608,-86.46862207094296,65748.0,True,significant_suppression
atlanta,9,Atlanta,4,1,4,True,-2.095417438951126,0.1644630906898194,3.5006663896049852e-37,-2.4177591734893165,-1.7730757044129353,-87.69811199381301,-91.08789012047764,-83.01901002539279,65748.0,True,significant_suppression
atlanta,10,Atlanta,4,1,4,True,-1.903235407499037,0.0757700244368735,3.1168527116340983e-139,-2.051741926503029,-1.7547288884950452,-85.09145142213868,-87.14891479553063,-82.70458742105676,65748.0,True,significant_suppression
atlanta,11,Atlanta,4,1,4,True,-2.235369242520743,0.108371033233552,1.5710069199200492e-94,-2.447772564625898,-2.022965920415588,-89.30473688978542,-91.35139858830216,-86.77373975843096,65748.0,True,significant_suppression
atlanta,12,Atlanta,4,1,4,True,-1.7360441114287752,0.1475270627494783,5.731102274069457e-32,-2.025191841162733,-1.4468963816948173,-82.37838850592868,-86.80314762357891,-76.47005643536663,65748.0,True,significant_suppression
aurora,1,Aurora,5,1,5,False,,,,,,,,,,,
aurora,2,Aurora,5,1,5,False,,,,,,,,,,,
aurora,3,Aurora,5,1,5,False,,,,,,,,,,,
aurora,4,Aurora,5,1,5,False,,,,,,,,,,,
aurora,5,Aurora,5,1,5,False,,,,,,,,,,,
aurora,6,Aurora,5,1,5,False,,,,,,,,,,,
aurora,7,Aurora,5,1,5,False,,,,,,,,,,,
