group_label,indicator,model_type,lag,rr,rr_low,rr_high,log_rr,log_rr_se,n_cities,lag_profile_percentile,lag_profile_value_target,lag_profile_value_mean,lag_profile_value_median,lag_profile_source,meta_method,reliability,profile_warning,percentile,source_file,ci_source,log_rr_low_for_dots,log_rr_high_for_dots,rr_low_for_dots,rr_high_for_dots,pa_change_pct,ci_excludes_null
National,cehwi,composite_all,7,0.9894988966718836,0.9641395513536574,1.015525257873927,-0.0105566289761326,0.0132462260497891,63,0.75,12.116250000000004,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,75,pooled_lag_response_p75.csv,provided_log_rr_se,-0.032344731937547264,0.011231473985282063,0.9681727644707315,1.0112947837880168,-1.050110332811638,False
National,cehwi,composite_all,8,0.9931233201272556,0.9690180227734436,1.0178282609829012,-0.0069004331944066,0.0125365483247607,63,0.75,12.116250000000004,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,75,pooled_lag_response_p75.csv,provided_log_rr_se,-0.027521220175841632,0.013720353787028433,0.9728540382006575,1.0138149097934401,-0.6876679872744429,False
National,cehwi,composite_all,9,0.9970964087604332,0.972573377816739,1.0222377776726368,-0.0029078148383274,0.0127050707804949,63,0.75,12.116250000000004,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,75,pooled_lag_response_p75.csv,provided_log_rr_se,-0.0238057965922996,0.0179901669156448,0.9764753261811153,1.0181529647565823,-0.29035912395668495,False
National,cehwi,composite_all,10,1.001309942460082,0.9730104848492774,1.0304324737309714,0.0013090852339872,0.0146272991287829,63,0.75,12.116250000000004,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,75,pooled_lag_response_p75.csv,provided_log_rr_se,-0.022750680790495456,0.025368851258469854,0.9775061644590856,1.025693379053241,0.1309942460081981,False
National,cehwi,composite_all,11,1.0056540503111258,0.9704646744855716,1.0421194047514073,0.0056381261644198,0.0181726543334447,63,0.75,12.116250000000004,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,75,pooled_lag_response_p75.csv,provided_log_rr_se,-0.02425323022728209,0.03552948255612169,0.976038516005521,1.0361681965647462,0.5654050311125758,False
National,cehwi,composite_all,0,0.9871724608604844,0.9721161743888876,1.002461941438184,-0.0129105224311369,0.0078415501308173,63,0.9,25.71,18.191050396825407,15.686924999999992,city_p90_crossreduce_fallback,reml,STAGE2_POOLED,True pooled p90 lag profile from existing model output.,90,pooled_lag_response_p90.csv,provided_log_rr_se,-0.025808724604733522,-1.2320257540276991e-05,0.9745214737629193,0.9999876798183538,-1.282753913951562,True
National,cehwi,composite_all,1,0.9877002628148508,0.9773288297217348,0.9981817577634384,-0.0123760049803608,0.0053857692525213,63,0.9,25.71,18.191050396825407,15.686924999999992,city_p90_crossreduce_fallback,reml,STAGE2_POOLED,True pooled p90 lag profile from existing model output.,90,pooled_lag_response_p90.csv,provided_log_rr_se,-0.021234807069294176,-0.0035172028914274237,0.9789890640263844,0.9964889752213145,-1.2299737185149207,True
National,cehwi,composite_all,2,0.9882891557067036,0.980131030378912,0.996515185229752,-0.0117799563337762,0.0042291099250568,63,0.9,25.71,18.191050396825407,15.686924999999992,city_p90_crossreduce_fallback,reml,STAGE2_POOLED,True pooled p90 lag profile from existing model output.,90,pooled_lag_response_p90.csv,provided_log_rr_se,-0.018736223132782344,-0.004823689534770056,0.981438208798523,0.9951879257718779,-1.1710844293296385,True
National,cehwi,composite_all,3,0.989000100941153,0.9796598362048882,0.9984294175524864,-0.0110608452955747,0.0048413409135333,63,0.9,25.71,18.191050396825407,15.686924999999992,city_p90_crossreduce_fallback,reml,STAGE2_POOLED,True pooled p90 lag profile from existing model output.,90,pooled_lag_response_p90.csv,provided_log_rr_se,-0.0190241424565085,-0.003097548134640901,0.9811556744486679,0.996907244318021,-1.0999899058847018,True
National,cehwi,composite_all,4,0.989894268878115,0.978064328967746,1.0018672949579088,-0.0101571406699479,0.0061340277550411,63,0.9,25.71,18.191050396825407,15.686924999999992,city_p90_crossreduce_fallback,reml,STAGE2_POOLED,True pooled p90 lag profile from existing model output.,90,pooled_lag_response_p90.csv,provided_log_rr_se,-0.020246718470648246,-6.756286924755259e-05,0.9799568700190409,0.9999324394130717,-1.0105731121884953,True
