term,estimate,std.error,statistic,p.value,conf.low,conf.high,city,lag,pct,pct_low,pct_high,n_obs
post4,0.16582740177517316,1e-6,165827.40177517317,0,0.16582544181118863,0.1658293617391577,Clearwater,4,18.036935448535196,18.036704100619573,18.037166796904238,5479
post5,0.10486670198550513,1e-6,104866.70198550513,0,0.10486474202152059,0.10486866194948967,Clearwater,5,11.05625647039814,11.05603880434851,11.056474136874384,5479
post6,0.11105867223722507,1e-6,111058.67223722508,0,0.11105671227324053,0.11106063220120961,Clearwater,6,11.74604688368226,11.745827865669579,11.746265902124197,5479
post7,0.1825176363057047,1e-6,182517.6363057047,0,0.18251567634172017,0.18251959626968922,Clearwater,7,20.023531848391297,20.023296606822093,20.02376709042153,5479
post1,-13.948165362159035,9.748732691779218e-5,-143076.70343573025,0,-13.948356433808742,-13.947974290509327,Cleveland,1,-99.99991242326487,-99.99991243999672,-99.99991240652986,54790
post2,-13.948165362159074,9.74873269179454e-5,-143076.70343550577,0,-13.948356433808781,-13.947974290509366,Cleveland,2,-99.99991242326487,-99.99991243999672,-99.99991240652986,54790
post3,-13.948165362159065,9.74873269170986e-5,-143076.7034367485,0,-13.94835643380877,-13.947974290509359,Cleveland,3,-99.99991242326487,-99.99991243999672,-99.99991240652986,54790
post4,-13.948165362159026,9.748732691321247e-5,-143076.70344245154,0,-13.948356433808724,-13.947974290509327,Cleveland,4,-99.99991242326487,-99.99991243999672,-99.99991240652986,54790
post5,-3.0853832461970105,0.7935501784095621,-3.8880758018109876,1.0104207377393129e-4,-4.640713015805086,-1.5300534765889349,Cleveland,5,-95.42874886034323,-99.03491860091489,-78.34759119632508,54790
post6,-1.9867709575262091,0.7935501784098419,-2.503648807070281,0.012291997810373876,-3.5421007271348333,-0.431441187917585,Cleveland,6,-86.28624658099277,-97.10475580273847,-35.04277358876477,54790
post7,-2.3922360656321864,0.2742884378064178,-8.721607388061082,2.742799329469966e-18,-2.92983152510852,-1.854640606155853,Cleveland,7,-90.85749772064185,-94.65939650367483,-84.34908189952998,54790
post1,-0.43734636495949686,0.07619696632269804,-5.73968211683537,9.485442956274547e-9,-0.5866896746831964,-0.28800305523579733,Columbia,1,-35.42522717143538,-44.38346710373497,-25.024069845591544,60269
post2,-0.3333633781166543,0.08816923367024375,-3.7809490254099956,1.5623166368764998e-4,-0.5061719006548283,-0.1605548555784803,Columbia,2,-28.349021713078038,-39.72012589012945,-14.832889662051961,60269
post3,-0.2652321081674447,0.11513195098695267,-2.3037228666219867,0.021238205381113377,-0.4908865855717026,-0.039577630763186794,Columbia,3,-23.297210412654078,-38.79165108360713,-3.8804667233069856,60269
post4,-0.20838840841828735,0.11076602452577072,-1.8813386984905636,0.059925859993653095,-0.42548582719947825,0.00870901036290353,Columbia,4,-18.810837008122007,-34.654775687244936,0.8747044125620551,60269
post5,0.11940800049413691,0.09178476091866385,1.3009567089241723,0.19327327332200023,-0.06048682523606366,0.29930282622433746,Columbia,5,12.682957153459506,-5.869382957670021,34.89180493885875,60269
post6,0.05986660680315705,0.08180661009054037,0.7318064730576053,0.4642866975964494,-0.100471402671613,0.22020461627792712,Columbia,6,6.169491422049567,-9.558902421937177,24.63317242570433,60269
post7,-0.07869743169812879,0.09398596488997885,-0.8373317419282017,0.4024061218546299,-0.2629065379347333,0.10551167453847574,Columbia,7,-7.56804480630382,-23.118625112581448,11.12790781174764,60269
post1,-0.09838478326699518,0.14433800361262877,-0.6816277127612084,0.49547438690127144,-0.3812820719481597,0.18451250541416936,Columbus,1,-9.369989246350553,-31.701478852253796,20.263202060234686,109580
post2,-0.23451695759144126,0.12080216520884413,-1.941330746729628,0.05221817240927453,-0.47128485065523323,0.0022509354723507236,Columbus,2,-20.90471788771353,-37.58002506223514,0.225347072947768,109580
post3,0.021416416545877073,0.20370234792925004,0.1051358355148436,0.9162680242363643,-0.3778328489617002,0.42066568205345434,Columbus,3,2.1647393950487093,-31.465495277144694,52.29750354024829,109580
post4,0.3601901501551615,0.15785191670540802,2.281823101504483,0.022499786312722356,0.05080607852194535,0.6695742217883776,Columbus,4,43.36019882850633,5.211884505765396,95.34054260783293,109580
post5,0.15696190854203795,0.14328993106520252,1.0954147815914166,0.27333496116316985,-0.123881195692986,0.4378050127770619,Columbus,5,16.995104791096804,-11.651520355295986,54.930278371804775,109580
post6,0.005155895673814993,0.17610054311138024,0.029278136130187784,0.9766427642667445,-0.33999482648243334,0.3503066178300633,Columbus,6,0.5169210176809047,-28.82259948715966,41.950272671899704,109580
post7,0.26372988396758407,0.13968194144605237,1.8880743010680534,0.05901597634658044,-0.01004169055731119,0.5375014584924793,Columbus,7,30.177651809791108,-0.999144111977468,71.17246996206448,109580
post1,-9.173138843325132,1e-6,-9173138.843325133,0,-9.173140803289117,-9.173136883361147,Corpus Christi,1,-99.98962097833214,-99.98962099867462,-99.9896209579896,21916
post2,-9.173138843324697,1e-6,-9173138.843324697,0,-9.173140803288682,-9.173136883360712,Corpus Christi,2,-99.98962097833213,-99.98962099867462,-99.9896209579896,21916
post3,-9.173138843322485,1.0000000000000002e-6,-9173138.843322484,0,-9.17314080328647,-9.1731368833585,Corpus Christi,3,-99.98962097833211,-99.9896209986746,-99.98962095798957,21916
post4,-9.173138843325566,1e-6,-9173138.8433255665,0,-9.17314080328955,-9.17313688336158,Corpus Christi,4,-99.98962097833214,-99.98962099867462,-99.98962095798962,21916
post5,-9.173138843327557,1e-6,-9173138.843327558,0,-9.173140803291542,-9.173136883363572,Corpus Christi,5,-99.98962097833216,-99.98962099867464,-99.98962095798963,21916
post6,-9.173138843326354,1.0000000000000002e-6,-9173138.843326353,0,-9.17314080329034,-9.17313688336237,Corpus Christi,6,-99.98962097833216,-99.98962099867464,-99.98962095798962,21916
post7,-9.17313884332634,1e-6,-9173138.843326341,0,-9.173140803290325,-9.173136883362355,Corpus Christi,7,-99.98962097833216,-99.98962099867464,-99.98962095798962,21916
