scope,scope_label,denominator_package,period_source,scenario,scenario_label,year,indicator,heatwave_type,activity_type,model_key,denominator_id,denominator_label,denominator_months,metric,metric_label,value,low,high,heatwave_label,indicator_label
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2022,cehwi,composite,all,cehwi_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.2930968243975406,,,Compound,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2022,cehwi,day,all,cehwi_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.2333296772844836,,,Daytime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2022,cehwi,night,all,cehwi_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0,,,Nighttime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2022,exceeded_quantity,composite,all,exceeded_quantity_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.3849209131317658,,,Compound,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2022,exceeded_quantity,day,all,exceeded_quantity_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.4797958532673343,,,Daytime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2022,exceeded_quantity,night,all,exceeded_quantity_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0342314588900355,,,Nighttime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2023,cehwi,composite,all,cehwi_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.5048680106983086,,,Compound,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2023,cehwi,day,all,cehwi_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.1494574533274436,,,Daytime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2023,cehwi,night,all,cehwi_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0,,,Nighttime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2023,exceeded_quantity,composite,all,exceeded_quantity_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.6301561296444295,,,Compound,Exceeded cumulative intensity
