"cehwi","rr_n63","rr_low_n63","rr_high_n63","log_rr_n63","log_rr_low_n63","log_rr_high_n63","rr_n60","rr_low_n60","rr_high_n60","log_rr_n60","log_rr_low_n60","log_rr_high_n60","delta_log_rr"
58.4559519038076,0.783823381473775,0.437504039274106,1.4042821052906,-0.243571562743224,-0.82666934060056,0.339526215114112,0.797750216810805,0.434443594017818,1.46487465158845,-0.225959742045939,-0.833689160844605,0.381769676752726,0.0176118206972846
58.8080961923848,0.781127176455322,0.431654324981951,1.41353770942195,-0.247017304428151,-0.840130184700736,0.346095575844434,0.795195690867513,0.428554003821279,1.47551109343495,-0.229167042583639,-0.8473385189641,0.389004433796823,0.0178502618445122
59.1602404809619,0.778440245875057,0.425881563268379,1.42285853312733,-0.250463046113078,-0.853593991864392,0.352667899638236,0.79264934493177,0.422743102350239,1.48622882438003,-0.232374343121338,-0.860990607480285,0.396241921237609,0.01808870299174
59.5123847695391,0.775762557830657,0.420184820010063,1.43224485386585,-0.253908787798005,-0.867060616854285,0.359243041258276,0.790111152809859,0.417009909983516,1.49702829321059,-0.235581643659037,-0.874645292517237,0.403482005199163,0.0183271441389676
59.8645290581162,0.773094080529536,0.414563166600824,1.44169696080429,-0.257354529482932,-0.880529923735469,0.365820864769606,0.787581088391945,0.411353453950504,1.50790996121617,-0.238788944196736,-0.888302448780342,0.41072456038687,0.0185655852861955
60.2166733466934,0.770434782288469,0.409015680458407,1.45121515413452,-0.260800271167858,-0.894001785145126,0.372401242809409,0.785059125651795,0.405772768774839,1.51887430157037,-0.241996244734435,-0.90196195888189,0.41796946941302,0.0188040264334231
60.5688176352705,0.767784631533218,0.403541445469046,1.46079974445603,-0.264246012852785,-0.907476081629858,0.378984055924287,0.782545238646521,0.400266896660724,1.5299217987727,-0.245203545272134,-0.915623712729084,0.425216622184815,0.0190424675806509
60.9209619238477,0.765143596798149,0.398139552376648,1.4704510522164,-0.267691754537712,-0.920952701043293,0.385569191967868,0.780039401516305,0.394834887828223,1.54105294814432,-0.248410845809834,-0.929287606967835,0.432465915348168,0.0192809087278785
61.2731062124248,0.76251164672587,0.392809099122599,1.48016940720391,-0.271137496222639,-0.934431537997726,0.392156545552448,0.777541588484139,0.389475800803142,1.55226825537234,-0.251618146347533,-0.942953544476529,0.439717251781463,0.0195193498751062
61.625250501002,0.759888750066848,0.387549191141506,1.48995514808678,-0.274583237907566,-0.947912493364248,0.398746017549116,0.775051773855556,0.384188702666388,1.56356823609743,-0.254825446885232,-0.956621433904613,0.446970540134149,0.0197577910223339
61.9773947895791,0.757274875679044,0.382358941617567,1.49980862199448,-0.278028979592493,-0.961395473816437,0.405337514631452,0.772569932018366,0.378972669267183,1.57495341554053,-0.258032747422931,-0.970291189251456,0.454225694405593,0.0199962321695616
62.3295390781563,0.754669992527543,0.377237471705695,1.50973018413675,-0.28147472127742,-0.974880391413275,0.411930948858435,0.770096037442395,0.373826785403968,1.58642432816475,-0.261240047960631,-0.983962729481454,0.461482633560193,0.0202346733167892
62.6816833667335,0.752074069684181,0.372183910721117,1.51972019745676,-0.284920462962347,-0.988367163217411,0.418526237292718,0.76763006467922,0.368750144976416,1.59798151736892,-0.26444734849833,-0.997635978171802,0.468741281175143,0.020473114464017
63.0338276553106,0.749487076327185,0.367197396300683,1.52977903231507,-0.288366204647274,-1.00185571094535,0.425123301650807,0.765171988361907,0.363741851111587,1.60962553520986,-0.267654649036029,-1.01131086318975,0.476001565117688,0.0207115556112448
63.3859719438878,0.746908981740801,0.36227707453882,1.53990706620135,-0.2918119463322,-1.01534596064651,0.431722067982105,0.762721783204753,0.358801016266918,1.62135694215055,-0.270861949573728,-1.0249873163965,0.483263417249041,0.0209499967584723
63.7381162324649,0.744339755314931,0.357422100100706,1.55010468347141,-0.295257688017127,-1.02883784240833,0.438322466374078,0.760279424003022,0.353926762312452,1.63317630683174,-0.274069250111427,-1.03866527337527,0.490526773152411,0.0211884379057001
64.0902605210421,0.741779366544772,0.352631636314998,1.56037227510707,-0.298703429702054,-1.04233129008521,0.444924430681101,0.75784488563269,0.349118220594451,1.645084205865,-0.277276550649126,-1.05234467318116,0.49779157188291,0.0214268790529278
64.4424048096192,0.739227785030449,0.347904855248163,1.57071023849676,-0.302149171386981,-1.05582624104878,0.451527898274814,0.755418143050182,0.344374531982294,1.65708122364498,-0.280483851186826,-1.06602545811096,0.505057755737313,0.0216653202001555
64.7945490981964,0.736684980476658,0.343240937762271,1.58111897723509,-0.305594913071908,-1.06932263595782,0.458132809814008,0.752999171292118,0.339694846900386,1.66916795217941,-0.283691151724525,-1.0797075734909,0.512325270041849,0.0219037613473833
65.1466933867735,0.734150922692307,0.338639073557911,1.59159890093957,-0.309040654756835,-1.08282041854598,0.464739109032306,0.750587945475054,0.33507832534661,1.68134499093515,-0.286898452262224,-1.09339096748086,0.519594062956415,0.022142202494611
65.4988376753507,0.731625581590154,0.334098461203712,1.60215042508308,-0.312486396441762,-1.09631953542557,0.471346742542043,0.748184440795227,0.330524136898678,1.69361294669886,-0.290105752799923,-1.10707559089359,0.526864085293745,0.0223806436418387
65.8509819639278,0.72910892718645,0.329618308153809,1.61277397084059,-0.315932138126689,-1.10981993590632,0.477955659652938,0.745788632528299,0.326031460709641,1.70597243345106,-0.293313053337622,-1.12076139702746,0.534135290352219,0.0226190847890664
66.203126252505,0.726600929600588,0.325197830754452,1.62346996494905,-0.319377879811616,-1.12332157182749,0.484565812204264,0.743400496029105,0.321599485493649,1.71842407225254,-0.296520353875322,-1.13444834151178,0.541407633761142,0.022857525936294
66.5552705410822,0.724101559054741,0.320836254240843,1.63423883957924,-0.322823621496542,-1.13682439740245,0.491177154409362,0.741020006731397,0.317227409502969,1.73096849114187,-0.299727654413021,-1.14813638216344,0.548681073337399,0.0230959670835217
66.9074148296593,0.721610785873515,0.316532812725177,1.6450810322186,-0.326269363181469,-1.15032836907441,0.497789642711471,0.738647140147592,0.312914440497148,1.74360632504331,-0.30293495495072,-1.16182547885399,0.555955568952553,0.0233344082307493
67.2595591182365,0.719128580483592,0.312286749176764,1.65599698556414,-0.329715104866396,-1.16383344538269,0.504403235649902,0.73628187186852,0.308659795705151,1.75633821568413,-0.306142255488419,-1.17551559338633,0.563231082409491,0.0235728493779771
67.6117034068136,0.716654913413381,0.308097315395023,1.66698714742464,-0.333160846551323,-1.17733958683837,0.511017893735722,0.733924177563174,0.304462701781186,1.76916481152065,-0.309349556026118,-1.18920668938007,0.570507577327832,0.0238112905252049
67.9638476953908,0.714189755292669,0.303963771976085,1.67805197063133,-0.33660658823625,-1.19084675580866,0.517633579336157,0.731574032978458,0.300322394754896,1.78208676767233,-0.312556856563818,-1.20289873216502,0.577785019037386,0.0240497316724326
68.3159919839679,0.71173307685227,0.299885388273623,1.68919191295641,-0.340052329921177,-1.20435491640938,0.524250256567029,0.729231413938938,0.296238119976494,1.79510474586316,-0.315764157101517,-1.21659168868205,0.585063374479012,0.0242881728196602
68.6681362725451,0.709284848923677,0.295861442354532,1.70040743703884,-0.343498071606104,-1.21786403440476,0.530867891192555,0.726896296346595,0.292209132057403,1.80821941436998,-0.318971457639216,-1.23028552739071,0.592342612112278,0.024526613966888
69.0202805611222,0.70684504243872,0.291891220949969,1.7116990103167,-0.346943813291031,-1.23137407711402,0.537486450531959,0.724568656180575,0.288234694806884,1.82143144797704,-0.322178758176915,-1.24398021818322,0.599622701829389,0.0247650551141158
69.3724248496994,0.704413628429217,0.287974019402247,1.72306710496587,-0.350389554975958,-1.24488501332426,0.544105903372344,0.722248469496943,0.28431408116509,1.83474152793642,-0.325386058714614,-1.25767573230413,0.606903614874898,0.0250034962613433
69.7245691382765,0.70199057802663,0.284109141608024,1.73451219784419,-0.353835296660884,-1.25839681320911,0.550726219887341,0.719935712428435,0.280446573132954,1.84815034193382,-0.328593359252313,-1.27137204227537,0.614185323770741,0.0252419374085711
70.0767134268537,0.699575862461724,0.280295899958179,1.74603477044112,-0.357281038345811,-1.27190944825274,0.557347371561113,0.717630361184216,0.276631461699285,1.86165858405946,-0.331800659790013,-1.28506912182623,0.621467802246203,0.0254803785557987
70.4288577154309,0.697169453064225,0.276533615274744,1.75763530883206,-0.360726780030738,-1.28542289117876,0.563969331117281,0.715332392049632,0.272868046765385,1.87526695478351,-0.335007960327712,-1.29876694582785,0.62875102517243,0.0257188197030265
70.781002004008,0.69477132126248,0.272821616745226,1.76931430363741,-0.364172521715665,-1.29893711588375,0.570592072452419,0.713041781385967,0.269155637067513,1.888976160936,-0.338215260865411,-1.31246549023197,0.636034968501149,0.0259572608502541
71.1331462925852,0.692381438583115,0.269159241854609,1.78107224998567,-0.367618263400592,-1.31245209737498,0.577215570573791,0.710758505630201,0.265493550097447,1.90278691569063,-0.34142256140311,-1.32616473201351,0.643319609207292,0.0261957019974819
71.4852905811623,0.689999776650702,0.265545836315314,1.79290964748055,-0.371064005085519,-1.32596781171203,0.58383980154099,0.708482541294765,0.261881112021413,1.91669993855244,-0.344629861940809,-1.33986464911685,0.650604925235233,0.0264341431447096
71.8374348697395,0.687626307187417,0.261980753995381,1.8048270001717,-0.374509746770446,-1.33948423595211,0.59046474241122,0.706213864967303,0.258317657597599,1.93071595534897,-0.347837162478509,-1.35356522040538,0.657890895448364,0.0266725842919373
72.1895791583166,0.685261002012707,0.25846335684507,1.81682481652879,-0.377955488455373,-1.3530013480987,0.597090371187953,0.703952453310427,0.254802530092457,1.94483569822464,-0.351044463016208,-1.36726642561421,0.665177499581795,0.0269110254391648
72.5417234468938,0.682903833042954,0.254993014822125,1.82890360941877,-0.3814012301403,-1.36651912705331,0.603716666772716,0.70169828306148,0.251335081195996,1.95905990563833,-0.354251763553907,-1.38096824530575,0.672464718197932,0.0271494665863925
72.8938677354709,0.680554772291144,0.251569105815856,1.84106389608616,-0.384846971825227,-1.38003755257025,0.610343608919792,0.699451331032298,0.247914670936223,1.9733893223637,-0.357459064091606,-1.39467066082796,0.679752532644748,0.0273879077336205
