term,estimate,std.error,statistic,p.value,conf.low,conf.high,city,lag,pct,pct_low,pct_high,n_obs
post11,0.26250759959467046,0.07887469461424017,3.328159948872587,8.74216584368598e-4,0.1079160388591644,0.4170991603301765,Bakersfield,11,30.018634902019436,11.395421259343452,51.75529865296604,76706
post12,0.12191193326727102,0.06892660364930137,1.7687210280599213,0.0769404413048904,-0.013181727462026685,0.25700559399656875,Bakersfield,12,12.96546124087039,-1.3095228976200857,29.305236006958758,76706
post1,0.36600361467529413,0.04931392499399564,7.421912060738584,1.1544145669231743e-13,0.2693500977507531,0.4626571315998352,Baltimore,1,44.19604548639271,30.911337847712495,58.82886750497875,49311
post2,0.3080499721651398,0.05267977580746923,5.847594592865803,4.9873223686616144e-9,0.20479950886885567,0.4113004354614239,Baltimore,2,36.07689878106866,22.72789817439711,50.87785790611798,49311
post3,0.33396426093086595,0.01717984481351993,19.439306033081735,3.5898873418966844e-84,0.3002923838363797,0.3676361380253522,Baltimore,3,39.64932333144269,35.02535421769295,44.431641153024295,49311
post4,0.3539418522218569,0.03455029946928336,10.244248462637083,1.2559714480158741e-24,0.2862245096069882,0.42165919483672565,Baltimore,4,42.46723425400156,33.13913318453632,52.44888824574363,49311
post5,0.3462133547250256,0.060613651163308205,5.711804982548255,1.117841457231519e-8,0.22741278147346722,0.46501392797658403,Baltimore,5,41.370420411562556,25.534794538114692,59.20363625778624,49311
post6,0.3166015006783935,0.08751627300684886,3.617630068108783,2.9731292967532884e-4,0.14507275752379487,0.4881302438329921,Baltimore,6,37.24555403350804,15.612368390447596,62.926703813818904,49311
post7,0.37497350690040615,0.07626747311380422,4.9165586794894995,8.807880505146295e-7,0.22549200640547304,0.5244550073953392,Baltimore,7,45.495286789635905,25.293901858988143,68.95378118100976,49311
post8,0.2342978267069512,0.028743259297005323,8.151400795781083,3.597327151593357e-16,0.17796207368652472,0.2906335797273777,Baltimore,8,26.402089533431862,19.478000677443006,33.72744896822009,49311
post9,0.17626627913475357,0.03728286408445273,4.72780950346189,2.26954958351177e-6,0.10319320828872434,0.24933934998078278,Baltimore,9,19.27556223035851,10.870559949523638,28.317740542170444,49311
post10,0.14755617325229614,0.06706623601850484,2.2001558759251467,0.027795837653128368,0.01610876607736375,0.2790035804272285,Baltimore,10,15.899838771005737,1.623921174795262,32.181207651301634,49311
post11,0.23754140984162692,0.027089496595421793,8.768764270125718,1.806377774808241e-18,0.1844469721552798,0.290635847527974,Baltimore,11,26.812750866275415,20.255321078915212,33.72775223575248,49311
post12,0.08775048513582798,0.05767857161781228,1.5213706351342602,0.1281668536034803,-0.025297437914798215,0.20079840818645417,Baltimore,12,9.17156887497419,-2.4980138979961097,22.237832551990234,49311
post1,0.8071651303614107,0.08443132255902484,9.560019977149262,1.1773397637374287e-21,0.6416827789786379,0.9726474817441835,Boston,1,124.15444846856767,89.96749241440638,164.49376222032686,43832
post2,0.7775333327542073,0.04789147888389341,16.23531682200156,2.8377899154925158e-59,0.6836677589754158,0.8713989065329989,Boston,2,117.60979303864735,98.11307329976529,139.02522553204486,43832
post3,0.54114455469055045,0.11538362378078172,4.689959779029608,2.7325875718851497e-6,0.314996807674499,0.7672923017066019,Boston,3,71.7972050306096,37.025493665023745,115.39261685479292,43832
post4,0.23098962638671788,0.19495484482658104,1.1848365532654037,0.23608207700074574,-0.15111484808497577,0.6130941008584115,Boston,4,25.98461702244792,-14.025104753184237,84.61346978937698,43832
post5,0.2816333592056257,0.19523129990518923,1.4425625365522647,0.14914374318352577,-0.10101295726348314,0.6642796756747346,Boston,5,32.52927245220574,-9.607867953673344,94.30903618590709,43832
post6,0.4197836976864211,0.11702918678235773,3.5870000401447197,3.3450427219738107e-4,0.19041070645298908,0.6491566889198531,Boston,6,52.163238741418084,20.9746346272232,91.39261131578964,43832
post7,0.6407743956396319,0.10188811138488815,6.289000619700076,3.1951619529224395e-10,0.4410773668724457,0.8404714244068181,Boston,7,89.79500746243332,55.438095528354836,131.74592261453694,43832
post8,0.46189518303648053,0.060176551449859804,7.675667214352421,1.645598355865653e-14,0.3439513094809338,0.5798390565920273,Boston,8,58.70789417114579,41.0509955373781,78.5751002768698,43832
post9,0.5219131927627313,0.05939683696703434,8.786885285699586,1.5376365177578461e-18,0.4054975315117467,0.6383288540137159,Boston,9,68.52487731575239,50.00486358938399,89.33142295993753,43832
post10,0.21791754481945366,0.0570108627684295,3.8223863705519694,1.321663869968809e-4,0.10617830706577638,0.3296567825731309,Boston,10,24.34845316502454,11.202013987835135,39.04908058792722,43832
post11,0.25663205700021413,0.0513940966341128,4.993415076973545,5.932087624842509e-7,0.15590147857938186,0.3573626354210464,Boston,11,29.2569447373372,16.871105434428713,42.95541828518778,43832
post12,0.46189518303632304,0.22158001530984617,2.0845525368812363,0.03710993662991539,0.027606333335190858,0.8961840327374553,Boston,12,58.70789417112079,2.7990918998789027,145.02352313348936,43832
post1,-0.45892004734628206,0.15777500185741944,-2.90869936265953,0.003629356884411334,-0.7681533686475642,-0.14968672604499988,Cape Coral,1,-36.80342297799597,-53.61311273058329,-13.902234394347058,21916
