scenario,city_standard,indicator,heatwave_type,activity_type,city_label,period,n_days,heatwave_days,pa_loss_fraction_percent,pa_loss_fraction_low_percent,pa_loss_fraction_high_percent,annualized_asri_percent,annualized_asri_low_percent,annualized_asri_high_percent,scenario_label,indicator_label,heatwave_label,dtw4lag12_cluster,dtw4lag12_cluster_label,dtw4lag12_cluster_color
ssp370,Nashville,cehwi,composite,all,Nashville,2025-2050,275210.0,38421.0,0.4270094267228685,0.014027204826129144,0.820396919841693,0.4380392812010731,0.014040957017051148,0.8621900096283109,SSP3-7.0,CEHWI,Compound,4,C4,#1F4F8C
ssp370,New_York,cehwi,composite,all,New York,2025-2050,180310.0,12433.0,0.22089875778633916,0.007120150181328963,0.42495274015470375,0.22639167479821715,0.007126777679420444,0.4458021855687099,SSP3-7.0,CEHWI,Compound,1,C1,#B83A34
ssp370,Newark,cehwi,composite,all,Newark,2025-2050,28470.0,1344.0,0.13194050543452948,0.004170038794397043,0.25457554047572,0.13479493441631618,0.004173436416161928,0.2654164324164705,SSP3-7.0,CEHWI,Compound,2,C2,#E39D00
ssp370,Oklahoma_City,cehwi,composite,all,Oklahoma City,2025-2050,275210.0,43751.0,0.6313087381451088,0.018964093657858765,1.2233427891886492,0.6514700982706206,0.018986357365806072,1.3023069838819283,SSP3-7.0,CEHWI,Compound,1,C1,#B83A34
ssp370,Orlando,cehwi,composite,all,Orlando,2025-2050,123370.0,13211.0,0.165850979698292,0.004918766453614152,0.3219252993670696,0.1685249728105274,0.004921581065448208,0.33212836455560707,SSP3-7.0,CEHWI,Compound,3,C3,#5EA4CE
ssp370,Overland_Park,cehwi,composite,all,Overland Park,2025-2050,56940.0,9177.0,0.6203819108384807,0.020197616087627594,1.1879618420145803,0.6398003375940552,0.020221392636059692,1.2617774612549795,SSP3-7.0,CEHWI,Compound,3,C3,#5EA4CE
ssp370,Palm_Bay,cehwi,composite,all,Palm Bay,2025-2050,56940.0,4254.0,0.09256607744372379,0.002677512094388341,0.1801423113035805,0.0938336999589057,0.00267878044651352,0.18498861947129835,SSP3-7.0,CEHWI,Compound,4,C4,#1F4F8C
ssp370,Philadelphia,cehwi,composite,all,Philadelphia,2025-2050,151840.0,10463.0,0.17641038987882057,0.005460376714341163,0.3408936630003684,0.1799931637441285,0.005464432684546349,0.3545232191492768,SSP3-7.0,CEHWI,Compound,2,C2,#E39D00
ssp370,Phoenix,cehwi,composite,all,Phoenix,2025-2050,294190.0,31546.0,0.2601067927604241,0.008206489555446502,0.5020089249640577,0.2656594738173752,0.008213000739827381,0.5231068362501056,SSP3-7.0,CEHWI,Compound,1,C1,#B83A34
ssp370,Raleigh,cehwi,composite,all,Raleigh,2025-2050,142350.0,19950.0,0.4244673955552965,0.013705718442732339,0.8156429073249524,0.4355025227132213,0.013719142153205965,0.857470327720624,SSP3-7.0,CEHWI,Compound,3,C3,#5EA4CE
ssp370,Richmond,cehwi,composite,all,Richmond,2025-2050,75920.0,8703.0,0.3080370140185854,0.009695089140900304,0.5941804733311042,0.31481222446128465,0.009702911478460346,0.6199252560475838,SSP3-7.0,CEHWI,Compound,4,C4,#1F4F8C
ssp370,Riverside,cehwi,composite,all,Riverside,2025-2050,56940.0,1490.0,0.06844130936583258,0.0020555465801640337,0.13247396665433675,0.06973426559155012,0.002056836928386453,0.13741169425471386,SSP3-7.0,CEHWI,Compound,4,C4,#1F4F8C
ssp370,Sacramento,cehwi,composite,all,Sacramento,2025-2050,123370.0,733.0,0.022357697616206863,0.0007197889399715529,0.04302278996527025,0.022897495335124404,0.0007204017553766257,0.045074588914872205,SSP3-7.0,CEHWI,Compound,2,C2,#E39D00
ssp370,San_Antonio,cehwi,composite,all,San Antonio,2025-2050,256230.0,46702.0,0.536434763421276,0.0169148150871405,1.037659117880179,0.5501398864944752,0.01693074607229056,1.0905819739700675,SSP3-7.0,CEHWI,Compound,2,C2,#E39D00
ssp370,San_Bernardino,cehwi,composite,all,San Bernardino,2025-2050,66430.0,1869.0,0.07304331351708661,0.0021973491530385323,0.14140599424809952,0.07440720052537712,0.0021987145117218967,0.14661568653903248,SSP3-7.0,CEHWI,Compound,2,C2,#E39D00
ssp370,San_Jose,cehwi,composite,all,San Jose,2025-2050,180310.0,1895.0,0.04675400427113909,0.0015948376329699631,0.08953098008728855,0.04809758383633607,0.0015965513815587146,0.09461720641468452,SSP3-7.0,CEHWI,Compound,2,C2,#E39D00
ssp370,Scottsdale,cehwi,composite,all,Scottsdale,2025-2050,37960.0,3912.0,0.2559556186261337,0.008119928488430246,0.4937682036430826,0.2615286891015587,0.008126567240808994,0.5149308109623089,SSP3-7.0,CEHWI,Compound,4,C4,#1F4F8C
ssp370,St_Louis,cehwi,composite,all,St Louis,2025-2050,66430.0,10431.0,0.5627119207584702,0.018677176140156133,1.0785272103317074,0.5792040877941056,0.0186980575686294,1.141106468045223,SSP3-7.0,CEHWI,Compound,3,C3,#5EA4CE
ssp370,St_Petersburg,cehwi,composite,all,St Petersburg,2025-2050,18980.0,2420.0,0.1948586179683259,0.005905570013583044,0.37767813536649275,0.19825226503581267,0.005909411758373975,0.390595118313252,SSP3-7.0,CEHWI,Compound,3,C3,#5EA4CE
ssp370,Tallahassee,cehwi,composite,all,Tallahassee,2025-2050,94900.0,12991.0,0.29585622478298523,0.009238465596721618,0.5715608580336159,0.3019112460078504,0.00924547864643028,0.5945770133692712,SSP3-7.0,CEHWI,Compound,4,C4,#1F4F8C
ssp370,Tampa,cehwi,composite,all,Tampa,2025-2050,94900.0,10286.0,0.17125978576879286,0.0051622848001753804,0.33206227966264296,0.17418868212944308,0.005165581479097694,0.3432117827797889,SSP3-7.0,CEHWI,Compound,3,C3,#5EA4CE
ssp370,Tucson,cehwi,composite,all,Tucson,2025-2050,132860.0,12798.0,0.24166222627454925,0.007761602041731309,0.4656163737837898,0.24721255777149964,0.007768431402997709,0.48665681123906046,SSP3-7.0,CEHWI,Compound,1,C1,#B83A34
ssp370,Virginia_Beach,cehwi,composite,all,Virginia Beach,2025-2050,18980.0,2479.0,0.3095867179581253,0.009763434935473773,0.5974716573461731,0.31623101041632556,0.00977142460073957,0.6226907587035514,SSP3-7.0,CEHWI,Compound,1,C1,#B83A34
ssp370,Visalia,cehwi,composite,all,Visalia,2025-2050,56940.0,7083.0,0.409490757645039,0.01326488475119133,0.7862161330446936,0.4209162119290026,0.013278806366085402,0.8296375780475925,SSP3-7.0,CEHWI,Compound,1,C1,#B83A34
ssp370,Washington,cehwi,composite,all,Washington,2025-2050,66430.0,6763.0,0.3001830776200102,0.009500879739749423,0.5784679599158438,0.3071241365438805,0.009508906409356081,0.6048500289104083,SSP3-7.0,CEHWI,Compound,2,C2,#E39D00
ssp585,Abilene,cehwi,composite,all,Abilene,2025-2050,85410.0,17488.0,0.9332990792072026,0.026251662363310075,1.834049470459412,0.9648991369495886,0.026284709637329717,1.9616876839617994,SSP5-8.5,CEHWI,Compound,2,C2,#E39D00
ssp585,Amarillo,cehwi,composite,all,Amarillo,2025-2050,94900.0,13206.0,0.5171471501967204,0.016461394887948858,0.9959562553717077,0.532131451979795,0.016479120835784847,1.0534984720757443,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,Arlington,cehwi,composite,all,Arlington,2025-2050,85410.0,16139.0,0.9024487758051694,0.02402177841902666,1.7828404349825555,0.9347966841487828,0.024052812044552712,1.9189077732372808,SSP5-8.5,CEHWI,Compound,1,C1,#B83A34
ssp585,Atlanta,cehwi,composite,all,Atlanta,2025-2050,113880.0,12564.0,0.2802067356612632,0.00846744101750421,0.5444965070230009,0.28655109727569145,0.008474473769251707,0.5692255217804713,SSP5-8.5,CEHWI,Compound,3,C3,#5EA4CE
ssp585,Austin,cehwi,composite,all,Austin,2025-2050,227760.0,46375.0,0.8828879256424788,0.027123311345126133,1.7139645488168205,0.9124527761824964,0.027157648664920903,1.8310217468347878,SSP5-8.5,CEHWI,Compound,2,C2,#E39D00
ssp585,Bakersfield,cehwi,composite,all,Bakersfield,2025-2050,132860.0,18951.0,0.45457107081830966,0.014540208858213565,0.8735788243319097,0.4668922102381434,0.014554917923095618,0.9204429485491417,SSP5-8.5,CEHWI,Compound,1,C1,#B83A34
ssp585,Baltimore,cehwi,composite,all,Baltimore,2025-2050,75920.0,7652.0,0.3242623133309045,0.01030739595474034,0.6243652729489472,0.33271976859217295,0.01031728628575142,0.656667840493292,SSP5-8.5,CEHWI,Compound,1,C1,#B83A34
ssp585,Boston,cehwi,composite,all,Boston,2025-2050,56940.0,1051.0,0.05724967985444271,0.0018049409174810062,0.11041640664080311,0.05851306079455008,0.0018063813910924485,0.11521974019800772,SSP5-8.5,CEHWI,Compound,2,C2,#E39D00
ssp585,Cape_Coral,cehwi,composite,all,Cape Coral,2025-2050,75920.0,8907.0,0.18494393575800683,0.005456016897347841,0.35901668114627816,0.18791727493166493,0.005459017951807361,0.3703755319115233,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,Chandler,cehwi,composite,all,Chandler,2025-2050,75920.0,10286.0,0.441169579043338,0.01406893365528955,0.8483515375384557,0.45332792280000184,0.014083325350238408,0.894760474799264,SSP5-8.5,CEHWI,Compound,1,C1,#B83A34
ssp585,Charleston,cehwi,composite,all,Charleston,2025-2050,66430.0,10078.0,0.40673291132724737,0.012808114755296245,0.7851661479765756,0.41645252331440347,0.012819492056149025,0.8223971518256937,SSP5-8.5,CEHWI,Compound,3,C3,#5EA4CE
ssp585,Charlotte,cehwi,composite,all,Charlotte,2025-2050,218270.0,27410.0,0.39398518050578063,0.012375042401289098,0.7590464803416623,0.4044301056504726,0.01238699558013161,0.7990439455827941,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,Chicago,cehwi,composite,all,Chicago,2025-2050,246740.0,25938.0,0.38401113981474333,0.012053543381451539,0.7421222169782726,0.3950188273624829,0.0120662692224811,0.785179858232658,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,Cincinnati,cehwi,composite,all,Cincinnati,2025-2050,113880.0,6330.0,0.15700766628549154,0.004752676719645675,0.3036366260542899,0.16049003466286055,0.0047563672557766135,0.31699780380600884,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,Clearwater,cehwi,composite,all,Clearwater,2025-2050,47450.0,6870.0,0.23995808540311825,0.007109996363438227,0.46564421334728806,0.2438937482573331,0.00711402754357324,0.4806734689710937,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,Cleveland,cehwi,composite,all,Cleveland,2025-2050,104390.0,4308.0,0.12772698072210567,0.00408476002577839,0.24594337467386693,0.13076031082190914,0.004088348170549369,0.25745878647676684,SSP5-8.5,CEHWI,Compound,3,C3,#5EA4CE
ssp585,Columbia,cehwi,composite,all,Columbia,2025-2050,104390.0,15628.0,0.4674689195088975,0.01492217137262318,0.9015426786902768,0.4796821479022345,0.014936664157677606,0.9483802017195835,SSP5-8.5,CEHWI,Compound,3,C3,#5EA4CE
ssp585,Columbus,cehwi,composite,all,Columbus,2025-2050,237250.0,8060.0,0.09831283180535222,0.003039351404841782,0.189921699978703,0.10033693185327344,0.003041556311795665,0.1976323073947513,SSP5-8.5,CEHWI,Compound,2,C2,#E39D00
ssp585,Corpus_Christi,cehwi,composite,all,Corpus Christi,2025-2050,18980.0,3181.0,0.2653227934007756,0.007842799290565134,0.5151445959653287,0.2695337025064621,0.007847190498421905,0.531220214514503,SSP5-8.5,CEHWI,Compound,1,C1,#B83A34
ssp585,Dallas,cehwi,composite,all,Dallas,2025-2050,275210.0,52018.0,0.8944769823628386,0.024416645333677472,1.7674733242278697,0.9266230371217369,0.024448218476994518,1.9047976347404896,SSP5-8.5,CEHWI,Compound,1,C1,#B83A34
ssp585,Detroit,cehwi,composite,all,Detroit,2025-2050,132860.0,7726.0,0.19277247696839747,0.006113896128894651,0.37109770654254604,0.19760359166982935,0.006119469757757853,0.38950040823617466,SSP5-8.5,CEHWI,Compound,1,C1,#B83A34
ssp585,Fort_Worth,cehwi,composite,all,Fort Worth,2025-2050,208780.0,38896.0,0.8855177437828985,0.02392852072579515,1.746002565298075,0.9170456957934278,0.023959382833988324,1.877492819649631,SSP5-8.5,CEHWI,Compound,1,C1,#B83A34
ssp585,Fresno,cehwi,composite,all,Fresno,2025-2050,113880.0,15299.0,0.4797326668937249,0.015263081969966709,0.9220675872659446,0.4933900025332241,0.015279096591251875,0.9742272294713398,SSP5-8.5,CEHWI,Compound,1,C1,#B83A34
ssp585,Gilbert,cehwi,composite,all,Gilbert,2025-2050,37960.0,5295.0,0.4556939762701965,0.014550313724376334,0.87645721283431,0.46824349314246844,0.014565204008308042,0.924386914460841,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,Henderson,cehwi,composite,all,Henderson,2025-2050,113880.0,13658.0,0.3685529408250373,0.011964790667462626,0.7081760591095919,0.37834831510885164,0.011976764369758074,0.7453808294350052,SSP5-8.5,CEHWI,Compound,2,C2,#E39D00
ssp585,Houston,cehwi,composite,all,Houston,2025-2050,531440.0,87677.0,0.5538918855584689,0.017977521339948045,1.065382887185857,0.5696536265100535,0.01799684737643007,1.1256449804449133,SSP5-8.5,CEHWI,Compound,1,C1,#B83A34
ssp585,Indianapolis,cehwi,composite,all,Indianapolis,2025-2050,237250.0,13997.0,0.1811682241703365,0.005707494930402899,0.34974136203999784,0.18545133113382858,0.005712448124902054,0.366132620112214,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,Jacksonville,cehwi,composite,all,Jacksonville,2025-2050,256230.0,32735.0,0.2843172313715202,0.008785462655670971,0.5490210891916392,0.2904595114027461,0.008792396546343164,0.572407638828295,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,Kansas_City,cehwi,composite,all,Kansas City,2025-2050,351130.0,56365.0,0.6299172122317657,0.01841011392780352,1.2316198409159642,0.649451608239257,0.018430982179369646,1.31004216446701,SSP5-8.5,CEHWI,Compound,3,C3,#5EA4CE
ssp585,Las_Vegas,cehwi,composite,all,Las Vegas,2025-2050,132860.0,16279.0,0.4067028939422937,0.013169629711698775,0.7811006822423364,0.4181340620416883,0.013183533528954766,0.8246145660977068,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,Los_Angeles,cehwi,composite,all,Los Angeles,2025-2050,313170.0,4592.0,0.05834645883316623,0.0019402353219010514,0.11191123288062088,0.059936017965031965,0.0019421885528307726,0.11793207720965541,SSP5-8.5,CEHWI,Compound,2,C2,#E39D00
ssp585,Louisville,cehwi,composite,all,Louisville,2025-2050,227760.0,20047.0,0.29939101669044665,0.00915839130224198,0.58023983931299,0.30743261663183347,0.00916735538906395,0.6115510087569825,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,Lubbock,cehwi,composite,all,Lubbock,2025-2050,94900.0,16043.0,0.7226441445296699,0.02339591199173147,1.3906864164206418,0.7461864048084661,0.0234247900139629,1.4814294143063083,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,Mesa,cehwi,composite,all,Mesa,2025-2050,75920.0,9721.0,0.4092876985657875,0.013144095106869463,0.7872105098293132,0.42039889732231195,0.013157434756085273,0.8296008693476569,SSP5-8.5,CEHWI,Compound,1,C1,#B83A34
ssp585,Miami,cehwi,composite,all,Miami,2025-2050,9490.0,824.0,0.0856470227873967,0.002348251743782472,0.16743927912098316,0.0864595454366925,0.002348899915043723,0.1705701909583418,SSP5-8.5,CEHWI,Compound,1,C1,#B83A34
ssp585,Milwaukee,cehwi,composite,all,Milwaukee,2025-2050,113880.0,8568.0,0.27382734587994145,0.00873914793866281,0.5273001331251431,0.2814464394309763,0.008748092023721161,0.5566475472897224,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,Minneapolis,cehwi,composite,all,Minneapolis,2025-2050,66430.0,3164.0,0.177371216808221,0.005848188646940293,0.34039719762609044,0.18212808434118724,0.005854041440696384,0.35841499825854345,SSP5-8.5,CEHWI,Compound,2,C2,#E39D00
ssp585,Miramar,cehwi,composite,all,Miramar,2025-2050,18980.0,1864.0,0.09487393749711988,0.0025918163682649717,0.18553893964471047,0.0957448127323468,0.0025924982535023965,0.18889712721119178,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,Nashville,cehwi,composite,all,Nashville,2025-2050,275210.0,40222.0,0.459552579618549,0.01447350376072485,0.8866039819094725,0.47188165080918737,0.014487967364245798,0.9340157671289715,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,New_York,cehwi,composite,all,New York,2025-2050,180310.0,12683.0,0.2521333708764646,0.008052078338866538,0.48503128922840394,0.2589924774920679,0.008060138254432789,0.5112437765272102,SSP5-8.5,CEHWI,Compound,1,C1,#B83A34
ssp585,Newark,cehwi,composite,all,Newark,2025-2050,28470.0,1406.0,0.165457317557818,0.0051017447840916936,0.31904528605918087,0.16958241429508866,0.005106229485153401,0.33485161535943575,SSP5-8.5,CEHWI,Compound,2,C2,#E39D00
ssp585,Oklahoma_City,cehwi,composite,all,Oklahoma City,2025-2050,275210.0,48960.0,0.7579874044633987,0.02311843781886476,1.4672212725849894,0.783080413110218,0.023147019566150617,1.565269016341216,SSP5-8.5,CEHWI,Compound,1,C1,#B83A34
ssp585,Orlando,cehwi,composite,all,Orlando,2025-2050,123370.0,13805.0,0.1704087502229017,0.004921077930606551,0.3314157828710487,0.1728576500698529,0.004923423412383182,0.3407918767273232,SSP5-8.5,CEHWI,Compound,3,C3,#5EA4CE
ssp585,Overland_Park,cehwi,composite,all,Overland Park,2025-2050,56940.0,9229.0,0.6388589581191306,0.01858159227341363,1.249869541404002,0.6587476384906495,0.018602690267524927,1.3296740906907132,SSP5-8.5,CEHWI,Compound,3,C3,#5EA4CE
ssp585,Palm_Bay,cehwi,composite,all,Palm Bay,2025-2050,56940.0,4633.0,0.09549415560930363,0.002646908502484997,0.18643694105577852,0.09652412500018624,0.0026477602963125607,0.19040048970406034,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,Philadelphia,cehwi,composite,all,Philadelphia,2025-2050,151840.0,10312.0,0.20754666942721495,0.0065920056922161826,0.39961111851618536,0.21250331388161278,0.006597698735561186,0.4184374211209929,SSP5-8.5,CEHWI,Compound,2,C2,#E39D00
ssp585,Phoenix,cehwi,composite,all,Phoenix,2025-2050,294190.0,36024.0,0.3771478198478324,0.012034795063292638,0.7253362505836771,0.38718233633850163,0.012046724324524234,0.7635567500169513,SSP5-8.5,CEHWI,Compound,1,C1,#B83A34
ssp585,Raleigh,cehwi,composite,all,Raleigh,2025-2050,142350.0,19413.0,0.4242752218647384,0.013446428054955715,0.8175181178526297,0.43527651231190373,0.0134592812012411,0.8596147027562516,SSP5-8.5,CEHWI,Compound,3,C3,#5EA4CE
ssp585,Richmond,cehwi,composite,all,Richmond,2025-2050,75920.0,8750.0,0.3377169516021142,0.010656141135421763,0.651417322358193,0.3458882849562098,0.010665635693516654,0.6826804166396409,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,Riverside,cehwi,composite,all,Riverside,2025-2050,56940.0,1770.0,0.09091212688465174,0.002776085883086761,0.17559711779884737,0.09283363775973337,0.0027780776064498217,0.18292789505019413,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,Sacramento,cehwi,composite,all,Sacramento,2025-2050,123370.0,1274.0,0.039646455759706725,0.001306803354064529,0.07617804613486727,0.040653370076314976,0.0013080096964056015,0.07999873045622435,SSP5-8.5,CEHWI,Compound,2,C2,#E39D00
ssp585,San_Antonio,cehwi,composite,all,San Antonio,2025-2050,256230.0,51508.0,0.7069126032850165,0.022898585658794643,1.3605172804687986,0.7276150083299531,0.02292398000433524,1.439908788980426,SSP5-8.5,CEHWI,Compound,2,C2,#E39D00
ssp585,San_Bernardino,cehwi,composite,all,San Bernardino,2025-2050,66430.0,2176.0,0.09209376476294678,0.0028005856542419032,0.17798141137922277,0.09397719444490064,0.0028025144878003456,0.18516761440707524,SSP5-8.5,CEHWI,Compound,2,C2,#E39D00
ssp585,San_Jose,cehwi,composite,all,San Jose,2025-2050,180310.0,3012.0,0.07414124679997212,0.002544925831707739,0.14184148650029066,0.07634196034787216,0.0025478115658423097,0.15016294588076848,SSP5-8.5,CEHWI,Compound,2,C2,#E39D00
ssp585,Scottsdale,cehwi,composite,all,Scottsdale,2025-2050,37960.0,4462.0,0.3662386017566045,0.01176178630178017,0.7040925556468977,0.37596532461480003,0.011773438171268967,0.7410935588910913,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,St_Louis,cehwi,composite,all,St Louis,2025-2050,66430.0,10522.0,0.565214120911525,0.017388565606329107,1.0966051895548576,0.5819922337927442,0.017407877409599006,1.1622785884559297,SSP5-8.5,CEHWI,Compound,3,C3,#5EA4CE
ssp585,St_Petersburg,cehwi,composite,all,St Petersburg,2025-2050,18980.0,2686.0,0.21649051117075796,0.00626580336042975,0.4208582279591665,0.21969077257891087,0.006268821316816767,0.43311272384100574,SSP5-8.5,CEHWI,Compound,3,C3,#5EA4CE
ssp585,Tallahassee,cehwi,composite,all,Tallahassee,2025-2050,94900.0,12577.0,0.2675049312701837,0.008179661257418386,0.5174052819329776,0.27280436660656837,0.008185633634612976,0.5375869575102189,SSP5-8.5,CEHWI,Compound,4,C4,#1F4F8C
ssp585,Tampa,cehwi,composite,all,Tampa,2025-2050,94900.0,11505.0,0.2084577931865349,0.006209875918939158,0.404346676398217,0.21195712741619105,0.006213534572670718,0.4177007202597119,SSP5-8.5,CEHWI,Compound,3,C3,#5EA4CE
ssp585,Tucson,cehwi,composite,all,Tucson,2025-2050,132860.0,15363.0,0.3614556425784403,0.011222825337702632,0.6959903922785788,0.3709910784595083,0.011233588718447655,0.732438613759264,SSP5-8.5,CEHWI,Compound,1,C1,#B83A34
ssp585,Virginia_Beach,cehwi,composite,all,Virginia Beach,2025-2050,18980.0,2469.0,0.3549886798387032,0.011062902147157211,0.6857688649374512,0.3634204067533361,0.011072576580118756,0.7181433554694928,SSP5-8.5,CEHWI,Compound,1,C1,#B83A34
ssp585,Visalia,cehwi,composite,all,Visalia,2025-2050,56940.0,8225.0,0.5048627853983049,0.016097748960339133,0.9693528188833315,0.5192027989203575,0.016114575117043152,1.023943477489623,SSP5-8.5,CEHWI,Compound,1,C1,#B83A34
ssp585,Washington,cehwi,composite,all,Washington,2025-2050,66430.0,7002.0,0.3361453705626583,0.010707335727578534,0.6461921844878926,0.3448139726300856,0.010717394715812258,0.6791033532576092,SSP5-8.5,CEHWI,Compound,2,C2,#E39D00
