scenario,city_standard,indicator,heatwave_type,activity_type,city_label,period,n_days,heatwave_days,pa_loss_fraction_percent,pa_loss_fraction_low_percent,pa_loss_fraction_high_percent,annualized_asri_percent,annualized_asri_low_percent,annualized_asri_high_percent,scenario_label,indicator_label,heatwave_label
ssp370,Orlando,exceeded_quantity,night,all,Orlando,2025-2050,123370.0,24417.0,0.02956923689499194,0.0,0.2292847371336855,0.029609750277869246,0.0,0.2314529164982139,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,Overland_Park,cehwi,composite,all,Overland Park,2025-2050,56940.0,9177.0,0.6203819108384807,0.020197616087627594,1.1879618420145803,0.6398003375940552,0.020221392636059692,1.2617774612549795,SSP3-7.0,CEHWI,Compound
ssp370,Overland_Park,cehwi,day,all,Overland Park,2025-2050,56940.0,6764.0,0.07064172218283009,0.0,0.17787475316039153,0.0710501878078014,0.0,0.18045176810957864,SSP3-7.0,CEHWI,Daytime
ssp370,Overland_Park,cehwi,night,all,Overland Park,2025-2050,56940.0,5792.0,0.0,0.0,0.035224443203250085,0.0,0.0,0.03534286561371295,SSP3-7.0,CEHWI,Nighttime
ssp370,Overland_Park,exceeded_quantity,composite,all,Overland Park,2025-2050,56940.0,9177.0,0.5340186102931422,0.0,1.2154427635170744,0.5462213799749578,0.0,1.2789062781502778,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,Overland_Park,exceeded_quantity,day,all,Overland Park,2025-2050,56940.0,6764.0,0.1385550443585358,7.989147090175395e-05,0.3300038533154741,0.13983163187256384,8.01558729456765e-05,0.33702493358856295,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,Overland_Park,exceeded_quantity,night,all,Overland Park,2025-2050,56940.0,5792.0,0.021513050924116005,0.0,0.15721322051370143,0.021556327926588018,0.0,0.15914012385030812,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,Palm_Bay,cehwi,composite,all,Palm Bay,2025-2050,56940.0,4254.0,0.09256607744372379,0.002677512094388341,0.1801423113035805,0.0938336999589057,0.00267878044651352,0.18498861947129835,SSP3-7.0,CEHWI,Compound
ssp370,Palm_Bay,cehwi,day,all,Palm Bay,2025-2050,56940.0,12356.0,0.23716166077340403,0.0004117662580446927,0.5669168695542077,0.24025775982922706,0.0004136820907196126,0.5835561436241732,SSP3-7.0,CEHWI,Daytime
ssp370,Palm_Bay,cehwi,night,all,Palm Bay,2025-2050,56940.0,11128.0,0.0,0.0,0.06302796566193158,0.0,0.0,0.06324761906869235,SSP3-7.0,CEHWI,Nighttime
ssp370,Palm_Bay,exceeded_quantity,composite,all,Palm Bay,2025-2050,56940.0,4254.0,0.0980853505918392,0.0,0.23613631635785043,0.09892313072838467,0.0,0.2410237044015066,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,Palm_Bay,exceeded_quantity,day,all,Palm Bay,2025-2050,56940.0,12356.0,0.24705844254104753,0.00018991946861811047,0.5852796385716236,0.24947068650906695,0.00019112532145430084,0.5983257874457389,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,Palm_Bay,exceeded_quantity,night,all,Palm Bay,2025-2050,56940.0,11128.0,0.02812429781683745,0.0,0.22004094353348,0.028160327973709577,0.0,0.2220195901758534,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,Philadelphia,cehwi,composite,all,Philadelphia,2025-2050,151840.0,10463.0,0.17641038987882057,0.005460376714341163,0.3408936630003684,0.1799931637441285,0.005464432684546349,0.3545232191492768,SSP3-7.0,CEHWI,Compound
ssp370,Philadelphia,cehwi,day,all,Philadelphia,2025-2050,151840.0,23867.0,0.17628922453388826,0.0006653071115821227,0.4249524278506505,0.17839704121077832,0.0006688528391874093,0.4363567304250619,SSP3-7.0,CEHWI,Daytime
ssp370,Philadelphia,cehwi,night,all,Philadelphia,2025-2050,151840.0,4359.0,0.0,0.0,0.009965772848855246,0.0,0.0,0.00999927252512706,SSP3-7.0,CEHWI,Nighttime
ssp370,Philadelphia,exceeded_quantity,composite,all,Philadelphia,2025-2050,151840.0,10463.0,0.2303033047627428,0.0,0.5296517750056947,0.23506421148051,0.0,0.5550662317685429,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,Philadelphia,exceeded_quantity,day,all,Philadelphia,2025-2050,151840.0,23867.0,0.29218064108307806,0.007512510990449808,0.6491338650462503,0.2971204656039382,0.00759899919747484,0.671125208263241,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,Philadelphia,exceeded_quantity,night,all,Philadelphia,2025-2050,151840.0,4359.0,0.007915688791057541,0.0,0.05351880573572025,0.007941529633131246,0.0,0.05431767909655698,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,Phoenix,cehwi,composite,all,Phoenix,2025-2050,294190.0,31546.0,0.2601067927604241,0.008206489555446502,0.5020089249640577,0.2656594738173752,0.008213000739827381,0.5231068362501056,SSP3-7.0,CEHWI,Compound
ssp370,Phoenix,cehwi,day,all,Phoenix,2025-2050,294190.0,52736.0,0.21743045150030488,0.0015791723685989892,0.5142766964421304,0.22051776155929323,0.0015880697940213937,0.530194411330406,SSP3-7.0,CEHWI,Daytime
ssp370,Phoenix,cehwi,night,all,Phoenix,2025-2050,294190.0,36210.0,0.0,0.0,0.09100456296444404,0.0,0.0,0.0917627520179184,SSP3-7.0,CEHWI,Nighttime
ssp370,Phoenix,exceeded_quantity,composite,all,Phoenix,2025-2050,294190.0,31546.0,0.28212673933785487,0.0,0.6540639777912954,0.28730833706067976,0.0,0.6818513386660269,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,Phoenix,exceeded_quantity,day,all,Phoenix,2025-2050,294190.0,52736.0,0.26358067065791085,0.003580379014946144,0.603672168247515,0.26716363462486925,0.0036224392776342306,0.6208335262459822,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,Phoenix,exceeded_quantity,night,all,Phoenix,2025-2050,294190.0,36210.0,0.04873928199008516,0.0,0.29360054906248634,0.04896510410254245,0.0,0.29915554962536905,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,Pittsburgh,cehwi,composite,all,Pittsburgh,2025-2050,75920.0,156.0,0.005262982837142305,0.0001514015338481994,0.01022024892383263,0.005346805979587516,0.00015147292309021575,0.010542139036084822,SSP3-7.0,CEHWI,Compound
ssp370,Pittsburgh,cehwi,day,all,Pittsburgh,2025-2050,75920.0,15502.0,0.3802271618721359,0.00488517881370917,0.8711756196184104,0.38703513561943365,0.00491454323069361,0.9042137090660023,SSP3-7.0,CEHWI,Daytime
ssp370,Pittsburgh,cehwi,night,all,Pittsburgh,2025-2050,75920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP3-7.0,CEHWI,Nighttime
ssp370,Pittsburgh,exceeded_quantity,composite,all,Pittsburgh,2025-2050,75920.0,156.0,0.008816437008289709,0.0,0.020055328239698487,0.009020790186765746,0.0,0.02114688389231535,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,Pittsburgh,exceeded_quantity,day,all,Pittsburgh,2025-2050,75920.0,15502.0,0.5332002670140812,0.03868461672343256,1.115531943141206,0.5461977221219767,0.039399657124449095,1.1647895133299397,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,Pittsburgh,exceeded_quantity,night,all,Pittsburgh,2025-2050,75920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,Portland,cehwi,composite,all,Portland,2025-2050,142350.0,63.0,0.0024224462811228155,8.923304161535196e-05,0.00461533168457228,0.002501736582438039,8.934675935717612e-05,0.004914126405518902,SSP3-7.0,CEHWI,Compound
ssp370,Portland,cehwi,day,all,Portland,2025-2050,142350.0,27902.0,0.4318316490701022,0.013046679529512255,0.9570114621685465,0.44108096896664056,0.013140730710169718,0.9984509808691971,SSP3-7.0,CEHWI,Daytime
ssp370,Portland,cehwi,night,all,Portland,2025-2050,142350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP3-7.0,CEHWI,Nighttime
ssp370,Portland,exceeded_quantity,composite,all,Portland,2025-2050,142350.0,63.0,0.0033897539559262176,0.0,0.007116036336619019,0.003527652064972764,0.0,0.00776262318740824,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,Portland,exceeded_quantity,day,all,Portland,2025-2050,142350.0,27902.0,0.6983885002752398,0.0997139394945833,1.359973881567899,0.7233483763590715,0.10202057919688484,1.4422754665619062,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,Portland,exceeded_quantity,night,all,Portland,2025-2050,142350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,Raleigh,cehwi,composite,all,Raleigh,2025-2050,142350.0,19950.0,0.4244673955552965,0.013705718442732339,0.8156429073249524,0.4355025227132213,0.013719142153205965,0.857470327720624,SSP3-7.0,CEHWI,Compound
ssp370,Raleigh,cehwi,day,all,Raleigh,2025-2050,142350.0,16047.0,0.07480525390883316,0.0,0.18726984745849073,0.07530862989940139,0.0,0.1903684096633233,SSP3-7.0,CEHWI,Daytime
ssp370,Raleigh,cehwi,night,all,Raleigh,2025-2050,142350.0,16711.0,0.0,0.0,0.048242880068462446,0.0,0.0,0.04842869232247493,SSP3-7.0,CEHWI,Nighttime
ssp370,Raleigh,exceeded_quantity,composite,all,Raleigh,2025-2050,142350.0,19950.0,0.4228701357944313,0.0,0.9739057888432157,0.43137102813159056,0.0,1.0191480117392155,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,Raleigh,exceeded_quantity,day,all,Raleigh,2025-2050,142350.0,16047.0,0.15213165155679367,0.00034669246815461464,0.35724892337579633,0.15377781883319552,0.00034906189614277306,0.36593284015164884,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,Raleigh,exceeded_quantity,night,all,Raleigh,2025-2050,142350.0,16711.0,0.029884281640404877,0.0,0.20770437482643855,0.02996128303479493,0.0,0.21063896362390988,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,Richmond,cehwi,composite,all,Richmond,2025-2050,75920.0,8703.0,0.3080370140185854,0.009695089140900304,0.5941804733311042,0.31481222446128465,0.009702911478460346,0.6199252560475838,SSP3-7.0,CEHWI,Compound
ssp370,Richmond,cehwi,day,all,Richmond,2025-2050,75920.0,9650.0,0.10823234269938545,0.0,0.26766766592377395,0.1091802870424369,0.0,0.2733008588752943,SSP3-7.0,CEHWI,Daytime
ssp370,Richmond,cehwi,night,all,Richmond,2025-2050,75920.0,6272.0,0.0,0.0,0.02776779348515296,0.0,0.0,0.02785282163247458,SSP3-7.0,CEHWI,Nighttime
ssp370,Richmond,exceeded_quantity,composite,all,Richmond,2025-2050,75920.0,8703.0,0.3531818025570765,0.0,0.814552040070909,0.3601707253327597,0.0,0.8519724481236062,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,Richmond,exceeded_quantity,day,all,Richmond,2025-2050,75920.0,9650.0,0.20164795586095602,0.00179941219158061,0.4632288222026533,0.2043154588183429,0.001816554827933905,0.4763597048129349,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,Richmond,exceeded_quantity,night,all,Richmond,2025-2050,75920.0,6272.0,0.01901071807609672,0.0,0.13643581617777886,0.01905281272446421,0.0,0.13820143013038927,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,Riverside,cehwi,composite,all,Riverside,2025-2050,56940.0,1490.0,0.06844130936583258,0.0020555465801640337,0.13247396665433675,0.06973426559155012,0.002056836928386453,0.13741169425471386,SSP3-7.0,CEHWI,Compound
ssp370,Riverside,cehwi,day,all,Riverside,2025-2050,56940.0,12135.0,0.32015961726156206,0.0023482571137904413,0.7521577242456247,0.32503048424306547,0.002360639319073149,0.7772677380056789,SSP3-7.0,CEHWI,Daytime
ssp370,Riverside,cehwi,night,all,Riverside,2025-2050,56940.0,305.0,0.0,0.0,0.0012621504966201162,0.0,0.0,0.0012650443835320667,SSP3-7.0,CEHWI,Nighttime
ssp370,Riverside,exceeded_quantity,composite,all,Riverside,2025-2050,56940.0,1490.0,0.09484924144432952,0.0,0.2177081887612414,0.09685023908549997,0.0,0.2284265680439466,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,Riverside,exceeded_quantity,day,all,Riverside,2025-2050,56940.0,12135.0,0.41598438677067284,0.013985283199759625,0.9114479813569839,0.4236230062653117,0.014152218648455388,0.9441860839065056,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,Riverside,exceeded_quantity,night,all,Riverside,2025-2050,56940.0,305.0,0.0008142113034043251,0.0,0.006315772379566366,0.0008153086806143475,0.0,0.006377239212699558,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,Sacramento,cehwi,composite,all,Sacramento,2025-2050,123370.0,733.0,0.022357697616206863,0.0007197889399715529,0.04302278996527025,0.022897495335124404,0.0007204017553766257,0.045074588914872205,SSP3-7.0,CEHWI,Compound
ssp370,Sacramento,cehwi,day,all,Sacramento,2025-2050,123370.0,26343.0,0.3947581183462199,0.007699507528340631,0.8982258219793794,0.4021185954496329,0.007749940369341219,0.9331190528552569,SSP3-7.0,CEHWI,Daytime
ssp370,Sacramento,cehwi,night,all,Sacramento,2025-2050,123370.0,73.0,0.0,0.0,0.0001055682926640796,0.0,0.0,0.00010575492698965078,SSP3-7.0,CEHWI,Nighttime
ssp370,Sacramento,exceeded_quantity,composite,all,Sacramento,2025-2050,123370.0,733.0,0.03464028480458755,0.0,0.07552254716266517,0.03576290993252373,0.0,0.08107074836233397,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,Sacramento,exceeded_quantity,day,all,Sacramento,2025-2050,123370.0,26343.0,0.5050492004632982,0.03379300226576089,1.0665061563006561,0.5167864553974609,0.03439316082473322,1.1116424837873804,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,Sacramento,exceeded_quantity,night,all,Sacramento,2025-2050,123370.0,73.0,9.611551280055888e-05,0.0,0.0007367135373892404,9.625652361036155e-05,0.0,0.0007444410899806906,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,Salt_Lake_City,cehwi,composite,all,Salt Lake City,2025-2050,94900.0,358.0,0.01024703365147506,0.0003101789726075433,0.019830840121378892,0.010441248925227551,0.0003103794810507453,0.02057211836940436,SSP3-7.0,CEHWI,Compound
ssp370,Salt_Lake_City,cehwi,day,all,Salt Lake City,2025-2050,94900.0,18403.0,0.5071364624430973,0.025058971656149696,1.0817756969964378,0.519916519508516,0.025249503613866384,1.1347674931731042,SSP3-7.0,CEHWI,Daytime
ssp370,Salt_Lake_City,cehwi,night,all,Salt Lake City,2025-2050,94900.0,22.0,0.0,0.0,2.3482047969219095e-05,0.0,0.0,2.3501856075214675e-05,SSP3-7.0,CEHWI,Nighttime
ssp370,Salt_Lake_City,exceeded_quantity,composite,all,Salt Lake City,2025-2050,94900.0,358.0,0.014319892517807197,0.0,0.03292578262347675,0.014620196410054812,0.0,0.034549442383511514,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,Salt_Lake_City,exceeded_quantity,day,all,Salt Lake City,2025-2050,94900.0,18403.0,0.47370748750172104,0.02540159224597596,1.0070406545633588,0.4840658251980824,0.02576109845278482,1.0486281634740127,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,Salt_Lake_City,exceeded_quantity,night,all,Salt Lake City,2025-2050,94900.0,22.0,2.0543697070761647e-05,0.0,0.00016900789933970654,2.055885616501431e-05,0.0,0.00017000438466966553,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,San_Antonio,cehwi,composite,all,San Antonio,2025-2050,256230.0,46702.0,0.536434763421276,0.0169148150871405,1.037659117880179,0.5501398864944752,0.01693074607229056,1.0905819739700675,SSP3-7.0,CEHWI,Compound
ssp370,San_Antonio,cehwi,day,all,San Antonio,2025-2050,256230.0,37684.0,0.10628062497226497,0.0,0.2653960695202378,0.10706486200212946,0.0,0.2702286293087701,SSP3-7.0,CEHWI,Daytime
ssp370,San_Antonio,cehwi,night,all,San Antonio,2025-2050,256230.0,55730.0,0.0,0.0,0.12475037510329508,0.0,0.0,0.12546401852907563,SSP3-7.0,CEHWI,Nighttime
ssp370,San_Antonio,exceeded_quantity,composite,all,San Antonio,2025-2050,256230.0,46702.0,0.4366955779935372,0.0,1.0217141086012598,0.44380394867086503,0.0,1.0607601186761957,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,San_Antonio,exceeded_quantity,day,all,San Antonio,2025-2050,256230.0,37684.0,0.1658261679325269,3.987605540142236e-05,0.3948515066481248,0.1673507322363702,4.0041723873000236e-05,0.4032156351212554,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,San_Antonio,exceeded_quantity,night,all,San Antonio,2025-2050,256230.0,55730.0,0.061233827625143455,0.0,0.4120039877931991,0.06141825347364778,0.0,0.41827702151685714,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,San_Bernardino,cehwi,composite,all,San Bernardino,2025-2050,66430.0,1869.0,0.07304331351708661,0.0021973491530385323,0.14140599424809952,0.07440720052537712,0.0021987145117218967,0.14661568653903248,SSP3-7.0,CEHWI,Compound
ssp370,San_Bernardino,cehwi,day,all,San Bernardino,2025-2050,66430.0,14305.0,0.32596960352708976,0.0019912707394480404,0.7666082736288822,0.330919563486218,0.0020018166622363595,0.7923458224227586,SSP3-7.0,CEHWI,Daytime
ssp370,San_Bernardino,cehwi,night,all,San Bernardino,2025-2050,66430.0,433.0,0.0,0.0,0.0017789835528416436,0.0,0.0,0.0017835544109555067,SSP3-7.0,CEHWI,Nighttime
ssp370,San_Bernardino,exceeded_quantity,composite,all,San Bernardino,2025-2050,66430.0,1869.0,0.10043680437728277,0.0,0.2308767355708097,0.10251981145780267,0.0,0.24206174574454165,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,San_Bernardino,exceeded_quantity,day,all,San Bernardino,2025-2050,66430.0,14305.0,0.4044114972477862,0.011530561474235533,0.8938340941200703,0.4115101650628747,0.01169359883396373,0.9248621670328503,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,San_Bernardino,exceeded_quantity,night,all,San Bernardino,2025-2050,66430.0,433.0,0.0011618901074442517,0.0,0.008762901643928485,0.0011637999967976007,0.0,0.008858778606603434,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,San_Diego,cehwi,composite,all,San Diego,2025-2050,208780.0,382.0,0.005701927356004667,0.0001744734772767099,0.01101755993196677,0.005818462923548871,0.00017459187038366066,0.01146233397671408,SSP3-7.0,CEHWI,Compound
ssp370,San_Diego,cehwi,day,all,San Diego,2025-2050,208780.0,51021.0,0.3947334083591902,0.0067498775585583,0.9069077841549731,0.4016758301350329,0.006797223142106661,0.9402991769665734,SSP3-7.0,CEHWI,Daytime
ssp370,San_Diego,cehwi,night,all,San Diego,2025-2050,208780.0,10.0,0.0,0.0,8.77175934091278e-06,0.0,0.0,8.785524236622472e-06,SSP3-7.0,CEHWI,Nighttime
ssp370,San_Diego,exceeded_quantity,composite,all,San Diego,2025-2050,208780.0,382.0,0.009115298984460105,8.399766224260034e-06,0.020270126452737267,0.009367880995730861,8.474292304701743e-06,0.021558463530911592,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,San_Diego,exceeded_quantity,day,all,San Diego,2025-2050,208780.0,51021.0,0.5204511416821341,0.028308231044510926,1.1122397487621987,0.5316972825786228,0.028761041783641653,1.1570218951551732,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,San_Diego,exceeded_quantity,night,all,San Diego,2025-2050,208780.0,10.0,8.623143152697289e-06,0.0,6.139766158260461e-05,8.641550240171471e-06,0.0,6.222862943759149e-05,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,San_Francisco,cehwi,composite,all,San Francisco,2025-2050,28470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP3-7.0,CEHWI,Compound
ssp370,San_Francisco,cehwi,day,all,San Francisco,2025-2050,28470.0,6878.0,0.4884092052126631,0.017090842046820112,1.0846733216466886,0.49888200906714975,0.017245819696311976,1.1308979633936684,SSP3-7.0,CEHWI,Daytime
ssp370,San_Francisco,cehwi,night,all,San Francisco,2025-2050,28470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP3-7.0,CEHWI,Nighttime
ssp370,San_Francisco,exceeded_quantity,composite,all,San Francisco,2025-2050,28470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,San_Francisco,exceeded_quantity,day,all,San Francisco,2025-2050,28470.0,6878.0,0.6471320910388142,0.05935947798395315,1.3288654918056866,0.6649806263460819,0.06056279205329558,1.393392133820635,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,San_Francisco,exceeded_quantity,night,all,San Francisco,2025-2050,28470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,San_Jose,cehwi,composite,all,San Jose,2025-2050,180310.0,1895.0,0.04675400427113909,0.0015948376329699631,0.08953098008728855,0.04809758383633607,0.0015965513815587146,0.09461720641468452,SSP3-7.0,CEHWI,Compound
ssp370,San_Jose,cehwi,day,all,San Jose,2025-2050,180310.0,39324.0,0.33183097093701,0.00489383006351706,0.7705828106987073,0.3372656873969893,0.0049287781367658556,0.797209149628788,SSP3-7.0,CEHWI,Daytime
ssp370,San_Jose,cehwi,night,all,San Jose,2025-2050,180310.0,522.0,0.0,0.0,0.001111779529419934,0.0,0.0,0.0011159868041613285,SSP3-7.0,CEHWI,Nighttime
ssp370,San_Jose,exceeded_quantity,composite,all,San Jose,2025-2050,180310.0,1895.0,0.06746332534156926,3.432324735526466e-05,0.145511172494036,0.06989557020876232,3.446217152424741e-05,0.15745864342693655,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,San_Jose,exceeded_quantity,day,all,San Jose,2025-2050,180310.0,39324.0,0.48968926113167194,0.03657188633111687,1.0330820182460276,0.501376615866624,0.03729445893015941,1.0768240718280349,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,San_Jose,exceeded_quantity,night,all,San Jose,2025-2050,180310.0,522.0,0.000878278459449341,0.0,0.005464980425931912,0.0008824140280812054,0.0,0.005556843671222899,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,Santa_Ana,cehwi,composite,all,Santa Ana,2025-2050,37960.0,187.0,0.016495323526120122,0.0005043575599513466,0.031858884049231935,0.01683999680949995,0.0005046959010586626,0.03317529771794125,SSP3-7.0,CEHWI,Compound
ssp370,Santa_Ana,cehwi,day,all,Santa Ana,2025-2050,37960.0,9202.0,0.3799499897313984,0.005539546036363329,0.8745388253904391,0.3865283075138376,0.005574968100716864,0.9064237163367069,SSP3-7.0,CEHWI,Daytime
ssp370,Santa_Ana,cehwi,night,all,Santa Ana,2025-2050,37960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP3-7.0,CEHWI,Nighttime
ssp370,Santa_Ana,exceeded_quantity,composite,all,Santa Ana,2025-2050,37960.0,187.0,0.026813244957237182,0.0,0.05921111037761838,0.02759285362913597,0.0,0.06317440571074688,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,Santa_Ana,exceeded_quantity,day,all,Santa Ana,2025-2050,37960.0,9202.0,0.5143542853054497,0.036242502087884,1.0857572210867912,0.5261515789401597,0.03678747014362502,1.130767236155542,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,Santa_Ana,exceeded_quantity,night,all,Santa Ana,2025-2050,37960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,Scottsdale,cehwi,composite,all,Scottsdale,2025-2050,37960.0,3912.0,0.2559556186261337,0.008119928488430246,0.4937682036430826,0.2615286891015587,0.008126567240808994,0.5149308109623089,SSP3-7.0,CEHWI,Compound
ssp370,Scottsdale,cehwi,day,all,Scottsdale,2025-2050,37960.0,6904.0,0.23638208566074626,0.002924394226936434,0.5523989668613933,0.24003942600020328,0.002942236118593806,0.570509987894313,SSP3-7.0,CEHWI,Daytime
ssp370,Scottsdale,cehwi,night,all,Scottsdale,2025-2050,37960.0,4645.0,0.0,0.0,0.09337974895544296,0.0,0.0,0.09414051460283614,SSP3-7.0,CEHWI,Nighttime
ssp370,Scottsdale,exceeded_quantity,composite,all,Scottsdale,2025-2050,37960.0,3912.0,0.27325135912285553,0.0,0.6334127899177144,0.2782782793296839,0.0,0.6603552093668492,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,Scottsdale,exceeded_quantity,day,all,Scottsdale,2025-2050,37960.0,6904.0,0.27533209384728435,0.0036942311382221374,0.6292914817169918,0.27914107209103467,0.0037404943769597165,0.647487198592272,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,Scottsdale,exceeded_quantity,night,all,Scottsdale,2025-2050,37960.0,4645.0,0.05150207198993043,0.0,0.30518105524374417,0.051755649938001254,0.0,0.3111320007630787,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,Seattle,cehwi,composite,all,Seattle,2025-2050,113880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP3-7.0,CEHWI,Compound
ssp370,Seattle,cehwi,day,all,Seattle,2025-2050,113880.0,23482.0,0.4795210201843758,0.023594558916321885,1.0369934387451416,0.4912472519504835,0.023804730874182074,1.0862876032141906,SSP3-7.0,CEHWI,Daytime
ssp370,Seattle,cehwi,night,all,Seattle,2025-2050,113880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP3-7.0,CEHWI,Nighttime
ssp370,Seattle,exceeded_quantity,composite,all,Seattle,2025-2050,113880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,Seattle,exceeded_quantity,day,all,Seattle,2025-2050,113880.0,23482.0,0.6313478102348454,0.0837835998311701,1.2504699621218622,0.6523231442835954,0.08576283745966023,1.3204411151148414,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,Seattle,exceeded_quantity,night,all,Seattle,2025-2050,113880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP3-7.0,Exceeded cumulative intensity,Nighttime
ssp370,St_Louis,cehwi,composite,all,St Louis,2025-2050,66430.0,10431.0,0.5627119207584702,0.018677176140156133,1.0785272103317074,0.5792040877941056,0.0186980575686294,1.141106468045223,SSP3-7.0,CEHWI,Compound
ssp370,St_Louis,cehwi,day,all,St Louis,2025-2050,66430.0,8826.0,0.10213327403114873,0.0,0.2539491082515949,0.10294376874474236,0.0,0.2588447265846789,SSP3-7.0,CEHWI,Daytime
ssp370,St_Louis,cehwi,night,all,St Louis,2025-2050,66430.0,6821.0,0.0,0.0,0.03721455082343033,0.0,0.0,0.037373794859397916,SSP3-7.0,CEHWI,Nighttime
ssp370,St_Louis,exceeded_quantity,composite,all,St Louis,2025-2050,66430.0,10431.0,0.5125200309685136,0.0,1.1688710436502305,0.52406136738234,0.0,1.2290202907750305,SSP3-7.0,Exceeded cumulative intensity,Compound
ssp370,St_Louis,exceeded_quantity,day,all,St Louis,2025-2050,66430.0,8826.0,0.18775959013100954,0.0015865365980719532,0.433350034446611,0.19013234962682954,0.0015987039745821393,0.44506994261779526,SSP3-7.0,Exceeded cumulative intensity,Daytime
ssp370,St_Louis,exceeded_quantity,night,all,St Louis,2025-2050,66430.0,6821.0,0.02297740274522419,0.0,0.1668941326322075,0.023025118122008883,0.0,0.16898946830654796,SSP3-7.0,Exceeded cumulative intensity,Nighttime
