city,lag,estimate,std.error,p.value,n_obs,pct,sig05,sig01,sig001,stars,direction,inside_plot_range,plot_ymin_pct,plot_ymax_pct
St. Louis,2,0.2364754991018391,0.0243224934455647,2.4176575999966062e-22,38353,26.67765180774497,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
St. Louis,3,0.2396682438817449,0.0209476749901328,2.6001653389993813e-30,38353,27.08274755884128,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
St. Louis,4,0.2056718338073286,0.1435262682012685,0.1518604427810246,38353,22.83500348914773,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
St. Louis,5,0.4363816255049965,0.0694494850723642,3.3116349713724086e-10,38353,54.70990945787264,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
St. Louis,6,0.3956561006129759,0.025657420165098,1.1875783185940716e-53,38353,48.535841585831065,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
St. Louis,7,0.7184294928760686,0.280088172148135,0.0103172268350928,38353,105.12092409472764,True,False,False,*,PA_up,True,-99.58977602962183,143.3024128495964
St. Louis,8,1.0939558490084391,0.1517672082096403,5.673072512401908e-13,38353,198.60631542436923,True,True,True,***,PA_up,False,-99.58977602962183,143.3024128495964
St. Louis,9,1.1233121645191655,0.1156130097200349,2.573534054220222e-22,38353,207.5022334607716,True,True,True,***,PA_up,False,-99.58977602962183,143.3024128495964
St. Louis,10,1.064766441628308,0.2236347907173277,1.924602412698273e-06,38353,190.0161547943494,True,True,True,***,PA_up,False,-99.58977602962183,143.3024128495964
St. Louis,11,0.7161911828357989,0.3269273590142832,0.0284754101459153,38353,104.66231331888024,True,False,False,*,PA_up,True,-99.58977602962183,143.3024128495964
St. Louis,12,0.3876025528433052,0.0643681866772966,1.726502111538099e-09,38353,47.34440517480696,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
St. Petersburg,1,-0.5030136310087345,0.0030233684651211,0.0,43832,-39.52944484087122,True,True,True,***,PA_down,True,-99.58977602962183,143.3024128495964
St. Petersburg,2,-0.2600467377903434,0.1508272878285632,0.0846833171383936,43832,-22.89844506016574,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
St. Petersburg,3,-0.0800753583416427,0.0478887825053903,0.0945024427656178,43832,-7.695321550930368,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
St. Petersburg,4,-0.2886201102333744,0.1008867064475531,0.0042252835306123,43832,-25.07031984712652,True,True,False,**,PA_down,True,-99.58977602962183,143.3024128495964
St. Petersburg,5,-0.1318195267076296,0.0658444132130661,0.0452863462456377,43832,-12.3500834503667,True,False,False,*,PA_down,True,-99.58977602962183,143.3024128495964
St. Petersburg,6,0.0397135409481452,0.1216313597658501,0.7440404795322058,43832,4.0512667224611,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
St. Petersburg,7,0.0606464993119858,0.036391421310669,0.0956127980127509,43832,6.252324509329421,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
St. Petersburg,8,-0.3202556705836332,0.0348216906018402,3.6802522215255134e-20,43832,-27.40365941431904,True,True,True,***,PA_down,True,-99.58977602962183,143.3024128495964
St. Petersburg,9,0.1256197714689814,0.1566235096240147,0.4225244586296236,43832,13.38509638237324,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
